time in ms,channel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
2608921,4583109,6548937,6416313,6506161,8388607,8388607,8388607,8388607
2609047,4585316,6547960,6415432,6505934,8388607,8388607,8388607,8388607
2609178,4586861,6546814,6413207,6506745,8388607,8388607,8388607,8388607
2609304,4579923,6547325,6415703,6508345,8388607,8388607,8388607,8388607
2609431,4594691,6548408,6413088,6510660,8388607,8388607,8388607,8388607
2609558,4588999,6548048,6413250,6511334,8388607,8388607,8388607,8388607
2609733,4557699,6540381,6407644,6509080,8388607,8388607,8388607,8388607
2609858,4579800,6546590,6413343,6512590,8388607,8388607,8388607,8388607
2609986,4596024,6545317,6413771,6512593,8388607,8388607,8388607,8388607
2610111,4586459,6546432,6413021,6514514,8388607,8388607,8388607,8388607
2610238,4583308,6546122,6413093,6513590,8388607,8388607,8388607,8388607
2610373,4585512,6543467,6410592,6512290,8388607,8388607,8388607,8388607
2610504,4598001,6543356,6412851,6511558,8388607,8388607,8388607,8388607
2610799,4582147,6562429,6433085,6531602,8388607,8388607,8388607,8388607
2610930,4595227,6546191,6415712,6517189,8388607,8388607,8388607,8388607
2611059,4602896,6542935,6413836,6514704,8388607,8388607,8388607,8388607
2611196,4598319,6540562,6411098,6514482,8388607,8388607,8388607,8388607
2611330,4593136,6540044,6411940,6514661,8388607,8388607,8388607,8388607
2611461,4599315,6541440,6413376,6513849,8388607,8388607,8388607,8388607
2611648,4573169,6533118,6407797,6509819,8388607,8388607,8388607,8388607
2611778,4600515,6538748,6412113,6513316,8388607,8388607,8388607,8388607
2611908,4605301,6539179,6413020,6514419,8388607,8388607,8388607,8388607
2612043,4592991,6538107,6413670,6512255,8388607,8388607,8388607,8388607
2612177,4597904,6538087,6411713,6511554,8388607,8388607,8388607,8388607
2612318,4603880,6536572,6411051,6510214,8388607,8388607,8388607,8388607
2612450,4596073,6537569,6412280,6511322,8388607,8388607,8388607,8388607
2612582,4606983,6537070,6413674,6508821,8388607,8388607,8388607,8388607
2612717,4597807,6536756,6411677,6509273,8388607,8388607,8388607,8388607
2613021,4590277,6553971,6434268,6524781,8388607,8388607,8388607,8388607
2613189,4638313,6528170,6407209,6500242,8388607,8388607,8388607,8388607
2613309,4652035,6535603,6413506,6505520,8388607,8388607,8388607,8388607
2613428,4651130,6536475,6416291,6506081,8388607,8388607,8388607,8388607
2613596,4581162,6529438,6409366,6500130,8388607,8388607,8388607,8388607
2613715,4648810,6535533,6413027,6503421,8388607,8388607,8388607,8388607
2613831,4630716,6536798,6415919,6503364,8388607,8388607,8388607,8388607
2613951,4653027,6535387,6414401,6501646,8388607,8388607,8388607,8388607
2614071,4655236,6535288,6414537,6501401,8388607,8388607,8388607,8388607
2614190,4643732,6535254,6415633,6499692,8388607,8388607,8388607,8388607
2614313,4613422,6534404,6414411,6499838,8388607,8388607,8388607,8388607
2614430,4629935,6535240,6415817,6500163,8388607,8388607,8388607,8388607
2614549,4637999,6535507,6417012,6499252,8388607,8388607,8388607,8388607
2614667,4640016,6534727,6416572,6499027,8388607,8388607,8388607,8388607
2614784,4619457,6535108,6419036,6498992,8388607,8388607,8388607,8388607
2615072,4603927,6550540,6435610,6517209,8388607,8388607,8388607,8388607
2615194,4654139,6537261,6420404,6502993,8388607,8388607,8388607,8388607
2615367,4600282,6524509,6412156,6493099,8388607,8388607,8388607,8388607
2615488,4652574,6531179,6417554,6496938,8388607,8388607,8388607,8388607
2615607,4653609,6531353,6418562,6496611,8388607,8388607,8388607,8388607
2615728,4657256,6530809,6417693,6496461,8388607,8388607,8388607,8388607
2615855,4634085,6529423,6414663,6496684,8388607,8388607,8388607,8388607
