time in ms,channel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
27117,1624516,3702244,3506096,3630935,2371499,2264585,2806324,2464616
27243,1624915,3705256,3510089,3630417,2365962,2263502,2807969,2464187
27367,1626439,3710974,3513690,3628335,2360728,2261319,2805855,2463384
27492,1627266,3715294,3517605,3626307,2356825,2259354,2801414,2465292
27621,1629814,3719283,3522251,3624789,2354016,2258845,2796151,2466514
27749,1629122,3722069,3525174,3623380,2351230,2256926,2795834,2468662
27929,1624349,3722872,3528602,3624317,2349816,2254028,2800955,2475270
28058,1626547,3723974,3530967,3626742,2349454,2251676,2803505,2476625
28332,1622446,3728132,3535816,3633175,2348721,2253743,2794871,2489087
28457,1623899,3728261,3533615,3635151,2343266,2252412,2784863,2493588
28592,1621872,3732020,3533242,3638978,2340535,2256338,2778951,2500724
28730,1621497,3736325,3534075,3644615,2339197,2258944,2775281,2506276
28863,1621515,3737628,3536555,3648434,2337906,2256770,2772107,2505801
28994,1623209,3734391,3538994,3649463,2338267,2254496,2769978,2503701
29124,1623035,3729659,3540065,3648349,2338516,2252069,2766185,2498955
29261,1620475,3724810,3542363,3649538,2338464,2249657,2763325,2490822
29397,1622495,3721042,3545940,3650898,2338801,2247314,2761081,2483974
29531,1625272,3718043,3548420,3651661,2338315,2244474,2759020,2482375
29663,1629854,3718396,3553392,3658389,2338912,2242635,2757058,2481982
29858,1632070,3721131,3551967,3668171,2338468,2241302,2752738,2479702
29990,1643872,3724070,3548228,3674932,2339197,2241761,2751287,2476732
30120,1646140,3727096,3543426,3681527,2338763,2241856,2752143,2471408
30250,1643143,3729991,3539458,3680938,2338570,2242310,2752339,2465138
30532,1631760,3735158,3538636,3679173,2346667,2250940,2754157,2465837
30667,1632129,3735886,3533895,3678051,2348352,2246895,2755334,2464478
30800,1630997,3740702,3531902,3677647,2351317,2244286,2757174,2469247
30933,1629614,3747573,3530688,3678766,2352769,2243359,2756135,2470776
31065,1629685,3752673,3528640,3676401,2352595,2242344,2752756,2466557
31202,1625555,3753479,3526971,3668391,2351407,2242056,2749952,2463855
31344,1626917,3749432,3525270,3659860,2349010,2241625,2747925,2466510
31514,1631468,3743278,3521309,3650866,2344051,2241630,2745380,2468710
31632,1630762,3741944,3520502,3646979,2343170,2243474,2745588,2470781
31806,1618273,3737829,3517407,3640915,2341629,2243328,2743217,2466436
31931,1624720,3738468,3516458,3638052,2342023,2241871,2742597,2460841
32051,1630014,3737842,3515557,3634923,2345829,2240753,2743021,2457372
32172,1630181,3736238,3515351,3634166,2352200,2242039,2742772,2458685
32288,1625512,3733569,3513753,3633503,2357185,2244725,2743803,2462499
32406,1628119,3730825,3513175,3632371,2365180,2246987,2744485,2465046
32673,1620301,3727873,3514354,3633781,2372764,2246577,2751836,2473982
32794,1632975,3724358,3510296,3630014,2364560,2242119,2750946,2474125
32911,1626772,3722345,3509918,3629023,2359009,2239717,2751062,2475032
33041,1631693,3719680,3508274,3628451,2354060,2236798,2750139,2476954
33158,1627841,3718637,3506646,3628536,2350352,2235909,2748268,2478081
33277,1636575,3719052,3505774,3627852,2347674,2235893,2746216,2477788
33400,1640440,3718060,3503474,3626487,2347767,2236085,2743822,2477979
33582,1626144,3718580,3501591,3627099,2357255,2235152,2740297,2480554
33701,1632286,3719711,3500746,3626262,2358202,2237196,2738511,2481009
33824,1626783,3718393,3500677,3625354,2354846,2240140,2737627,2486245
33944,1631775,3717098,3500684,3624170,2351776,2244183,2735937,2494490
34069,1624131,3716919,3499600,3622329,2349082,2247280,2735174,2496746
34189,1627690,3715205,3499564,3621134,2348431,2248409,2733972,2491000
34313,1622585,3713553,3498825,3621857,2349410,2246596,2733691,2483509
34438,1623583,3711879,3497241,3624088,2353090,2244184,2733314,2475486
34712,1621485,3714267,3499801,3633407,2369064,2242773,2735278,2469039
34838,1623412,3710290,3497566,3630216,2369042,2238378,2733342,2466095
34966,1624931,3708708,3496479,3628405,2369634,2236590,2732656,2467328
35092,1622586,3707195,3496047,3629778,2369181,2237015,2733004,2475943
35217,1625490,3706817,3495341,3638060,2367400,2236679,2732850,2485907
35397,1624325,3705053,3494048,3646377,2365929,2241194,2732956,2494750
35523,1626042,3705143,3495273,3645568,2365913,2247631,2733917,2499577
35649,1625615,3704796,3496091,3640509,2366355,2250187,2735300,2504290
35779,1627011,3705197,3496116,3636422,2367122,2250654,2739449,2505815
35909,1626613,3705311,3495581,3632467,2368559,2248992,2743324,2506179
36037,1626604,3704905,3495204,3629012,2367204,2247474,2749199,2509697
36160,1624986,3704274,3494048,3624667,2364737,2247722,2756694,2511554
36291,1625669,3703546,3492643,3620637,2360875,2247898,2763359,2513503
36420,1625702,3703716,3492553,3618865,2357497,2248642,2770272,2521033
36549,1625162,3703581,3492094,3617414,2353991,2247123,2774299,2528571
36824,1621266,3705324,3494519,3618212,2357018,2248562,2784317,2540493
36951,1623132,3701447,3490830,3615124,2361405,2244270,2785608,2544864
37080,1624874,3699435,3489597,3613561,2366379,2241342,2787702,2546304
37273,1619151,3696002,3490259,3611636,2363476,2236789,2790279,2545162
37402,1623686,3695962,3491609,3612781,2359916,2233948,2788385,2541531
37533,1624186,3695705,3493105,3612783,2356709,2231947,2782659,2538669
37662,1623169,3695468,3425698,3614105,2354763,2230006,2775604,2538526
37796,1620443,3695343,3497529,3616226,2351667,2229978,2769469,2534162
37927,1622283,3695188,3499724,3617130,2349961,2231526,2763662,2524323
38060,1621092,3696307,3501206,3617168,2348594,2233471,2759041,2511748
38194,1620790,3697169,3503350,3618466,2349698,2237698,2756814,2499999
38326,1622104,3698834,3504819,3622140,2350769,2239603,2759023,2488396
38459,1623639,3699942,3507394,3627828,2351310,2240787,2762099,2479316
38590,1624138,3700292,3508601,3633030,2352291,2241942,2761600,2474837
38724,1624129,3701382,3510470,3638623,2352319,2244701,2757766,2470788
39009,1621875,3710874,3518279,3649497,2356376,2248699,2755221,2467860
39199,1623445,3710675,3516201,3647240,2353229,2247264,2752435,2462781
39333,1626884,3713863,3518531,3646478,2354891,2249008,2752735,2458347
39468,1627699,3714203,3519870,3644254,2355896,2252784,2754214,2456626
39605,1628385,3714470,3521167,3643059,2355996,2259581,2754994,2453648
39743,1631138,3714979,3522688,3642474,2354556,2264503,2755890,2450474
39913,1638384,3712805,3520218,3642351,2352835,2263014,2758717,2448612
40032,1638820,3715489,3520472,3644342,2353515,2264267,2763330,2448057
40151,1638010,3716255,3519148,3643873,2352462,2265765,2767620,2447186
40269,1635700,3716847,3516973,3641701,2352198,2270661,2769165,2446333
40386,1632635,3717517,3515394,3640838,2350331,2272668,2768972,2445735
40500,1631769,3720122,3514488,3641648,2350673,2275420,2767529,2443419
40624,1630517,3720807,3512816,3640011,2348187,2277596,2764794,2440774
40741,1634382,3721354,3511634,3640105,2348225,2279479,2764349,2440172
40915,1627705,3721659,3510432,3642049,2350713,2276067,2768087,2438023
41179,1631834,3724609,3513397,3648853,2355161,2270579,2771611,2446113
41297,1637927,3720892,3510116,3647699,2350523,2265132,2766719,2452483
41414,1636388,3719667,3509991,3645014,2349060,2262972,2763322,2456484
41537,1630238,3718367,3509455,3640664,2347079,2260119,2759428,2460859
41659,1637724,3718860,3510382,3638847,2349287,2256616,2756192,2464282
41783,1628104,3718363,3510991,3638366,2353715,2253209,2753105,2464570
41904,1633359,3718790,3511441,3638222,2356645,2251197,2751332,2463113
42026,1632716,3717835,3510477,3637133,2354474,2249123,2750710,2462470
42156,1630845,3719324,3510171,3638079,2351080,2247035,2755464,2460581
42275,1631304,3720832,3511022,3639992,2349528,2245983,2761486,2458454
42398,1631361,3720309,3511131,3639692,2346806,2245170,2762734,2458243
42519,1630758,3719089,3510943,3639961,2345695,2244802,2762284,2463355
42696,1620858,3715291,3509946,3639328,2344207,2241533,2762656,2474747
42820,1626434,3714226,3510413,3639866,2345157,2241171,2763135,2482457
42942,1631551,3712608,3509806,3639618,2344475,2244524,2763923,2479702
43218,1621711,3713618,3512346,3642383,2349040,2253228,2759268,2470860
43344,1623129,3710887,3508073,3638688,2350330,2250536,2753555,2463344
43467,1621961,3710830,3506809,3638714,2355689,2249965,2751451,2456151
43595,1620401,3712002,3505854,3641348,2361271,2249575,2750212,2448799
43720,1620183,3713095,3505207,3643159,2365066,2248617,2750829,2444789
43846,1619887,3713808,3504790,3645795,2368067,2246384,2750578,2441227
43972,1619194,3714505,3505234,3648780,2369296,2245155,2751340,2437617
44099,1620965,3716396,3505309,3649349,2368669,2244821,2751643,2435194
44229,1620117,3716836,3504916,3650006,2365205,2245976,2752035,2433136
44357,1621931,3717562,3505371,3650049,2361684,2249214,2753666,2433028
44542,1618551,3715999,3504103,3647134,2355432,2251430,2751972,2432060
44667,1623879,3714627,3503484,3651642,2352728,2252734,2751497,2433655
44793,1628303,3714884,3503163,3659443,2349513,2253976,2751810,2433047
44921,1633527,3713248,3501791,3663702,2347408,2256030,2751913,2432873
45051,1635219,3712624,3501429,3663701,2345901,2256158,2751245,2433408
45326,1629694,3720729,3505903,3667438,2353258,2260514,2750906,2433685
45455,1631380,3719783,3501469,3660116,2361483,2258121,2747984,2432619
45585,1629746,3720976,3500395,3654680,2377581,2257217,2746510,2432690
45714,1628005,3720836,3499565,3648137,2388302,2255161,2745239,2431141
45847,1629877,3718756,3498889,3642814,2394549,2252909,2745584,2431423
45978,1635627,3716208,3498732,3639328,2398323,2251560,2744830,2432935
46114,1640911,3713857,3499018,3638067,2401593,2251140,2745695,2434069
46245,1645407,3711670,3499381,3638221,2403652,2250020,2744358,2433115
46431,1636519,3709023,3498137,3637424,2406120,2248992,2744697,2435513
46563,1642523,3711235,3498942,3638110,2407053,2248744,2744059,2435901
46700,1637221,3712011,3498762,3636738,2405612,2246635,2742784,2436104
46835,1633759,3711797,3497930,3635537,2403710,2245123,2742706,2438985
46971,1630306,3710601,3496066,3633766,2400412,2244782,2742542,2439544
47103,1632039,3710341,3495797,3633288,2397968,2245878,2743288,2439710
47235,1628533,3708948,3495386,3631479,2393258,2248495,2742428,2439328
47520,1626331,3713617,3499958,3634645,2388409,2259534,2745327,2438325
47654,1627745,3710763,3497058,3632290,2381136,2260711,2742462,2436676
47784,1627668,3711073,3498206,3634671,2377508,2264010,2742128,2438927
47918,1623318,3710887,3498299,3635220,2374165,2266901,2741609,2442766
48100,1630759,3707742,3497268,3633109,2370450,2268472,2742015,2457348
48214,1626586,3709679,3500169,3634729,2371609,2270660,2746093,2468131
48387,1619480,3706780,3499393,3632575,2371957,2271293,2751109,2477473
48502,1626141,3705962,3500615,3630621,2375981,2271321,2754533,2480993
48616,1627005,3705311,3501940,3628747,2380732,2272353,2758178,2481524
48732,1628055,3705126,3502840,3627180,2384703,2272562,2760736,2479245
48849,1629196,3704384,3503691,3626175,2387420,2273264,2763529,2476696
48967,1628331,3703591,3504188,3623475,2386582,2274187,2766485,2473545
49082,1625776,3703792,3504823,3623076,2384903,2275280,2769527,2471401
49199,1628026,3704907,3506514,3622296,2382339,2275635,2771381,2467972
49317,1629195,3705298,3508367,3621994,2380807,2278026,2773245,2465227
49588,1630464,3711412,3516966,3626845,2379969,2275687,2779130,2462281
49706,1640431,3710047,3515064,3624913,2377188,2268342,2776727,2459011
49825,1641093,3711673,3515958,3625557,2377999,2264821,2775799,2456801
49944,1641396,3714575,3516387,3627950,2377700,2260757,2774602,2455293
50120,1630313,3721447,3515224,3629311,2374918,2257868,2773247,2451113
50242,1635365,3727005,3516141,3630584,2372834,2258795,2773941,2449971
50366,1635467,3731559,3516557,3631941,2370444,2258913,2774827,2448077
50485,1639397,3737813,3517261,3632811,2367886,2259103,2775457,2446535
50607,1640180,3743121,3517804,3632259,2365437,2257568,2772797,2444362
50729,1640163,3747055,3519553,3633599,2366007,2256259,2771119,2444819
50850,1638964,3748473,3520586,3634717,2368436,2254469,2768944,2444764
50977,1632758,3749585,3521562,3635325,2369562,2251869,2765847,2444186
51102,1632318,3750130,3522244,3636697,2370852,2249751,2764213,2447820
51223,1637568,3750413,3523545,3640932,2369212,2246641,2761382,2452362
51345,1637435,3749239,3523829,3644397,2365937,2244782,2760121,2457090
51619,1631888,3749637,3528566,3652590,2362853,2249454,2758763,2470996
51743,1636025,3745289,3525786,3651073,2358114,2248406,2754993,2474038
51926,1632820,3741699,3525565,3649593,2355212,2246763,2752391,2481265
52054,1637820,3741828,3527672,3650186,2354891,2247447,2750851,2488479
52190,1636679,3740609,3528478,3650237,2354332,2247740,2749567,2492204
52318,1637569,3739305,3528843,3650215,2355079,2248073,2749610,2492557
52445,1635413,3737772,3528282,3649839,2355105,2246444,2749920,2489631
52570,1632604,3736596,3527610,3649084,2355807,2245271,2749908,2483870
52697,1634155,3735043,3525881,3646614,2355501,2244139,2748237,2478640
52822,1631153,3732302,3524385,3644547,2356862,2243628,2747149,2480386
52949,1631753,3731308,3523787,3642521,2358694,2242338,2746691,2484081
53077,1633241,3729171,3522821,3640617,2360990,2240040,2745475,2486414
53206,1633015,3728414,3522299,3638541,2360696,2237881,2743869,2487708
53334,1630184,3726507,3523309,3637924,2362355,2240371,2742488,2487830
53465,1630314,3726331,3524279,3637308,2361149,2245500,2740523,2484152
53796,1624480,3727601,3530397,3640534,2362380,2266750,2739439,2473986
53924,1626220,3723626,3528357,3637469,2360595,2271733,2737050,2466610
54050,1624176,3720480,3528361,3636910,2364285,2276051,2737304,2461476
54180,1623548,3717461,3528021,3635750,2370507,2276656,2739037,2458234
54310,1625231,3715247,3528724,3634426,2373506,2273734,2741822,2455091
54443,1622673,3712791,3528553,3633519,2375122,2268548,2743916,2450546
54579,1621139,3710113,3528077,3631484,2373735,2266247,2747135,2448769
54711,1621937,3709257,3527832,3630586,2370759,2267446,2751212,2447826
54845,1620984,3708458,3527885,3630423,2367568,2270355,2754117,2444948
54977,1621696,3708301,3527092,3629322,2363827,2274383,2755253,2443637
55108,1622371,3708632,3526511,3631037,2362496,2281870,2754768,2444018
55239,1622790,3708263,3524438,3631443,2360475,2283839,2752574,2444018
55379,1624479,3709118,3523283,3633143,2360806,2280208,2752701,2443832
55574,1617253,3708467,3520890,3635490,2360546,2270972,2755082,2446505
55711,1620144,3709781,3520753,3636905,2360655,2269243,2762420,2450843
55994,1618779,3712149,3522805,3640190,2367295,2271867,2771152,2473393
56129,1622762,3709122,3518522,3637455,2367983,2267015,2767655,2473837
56297,1629379,3705163,3514869,3635168,2372072,2262030,2766590,2468791
56411,1626212,3706389,3514656,3636289,2377412,2262688,2766878,2466166
56525,1626187,3707402,3514114,3636701,2381131,2264553,2764886,2463742
56641,1628619,3707059,3513056,3636628,2382702,2265116,2762216,2462804
56759,1632019,3706908,3512047,3636662,2382968,2262485,2759533,2464987
56873,1627869,3707757,3511552,3638800,2383166,2258456,2758524,2467685
56991,1632668,3707042,3510465,3640189,2383153,2253542,2757016,2468832
57114,1626605,3706776,3510307,3641711,2384089,2250610,2758000,2471645
57234,1633172,3707821,3510347,3643471,2385201,2248831,2760949,2474842
57404,1625628,3707700,3511425,3645084,2386488,2250933,2762826,2475617
57526,1636382,3708151,3512278,3644914,2388107,2255466,2764104,2476516
57643,1630173,3708105,3514190,3644664,2388312,2261342,2763937,2476234
57761,1632169,3707691,3514875,3643522,2388653,2267909,2767285,2476087
58028,1629215,3711614,3519896,3644889,2392091,2280893,2781847,2476155
58149,1642937,3709883,3517197,3641128,2387934,2279742,2783410,2473889
58270,1639399,3709867,3517381,3639891,2383620,2278152,2785783,2473213
58393,1634457,3710507,3516841,3638935,2380220,2276195,2788556,2473314
58515,1639016,3710770,3516812,3639553,2378299,2274683,2789529,2473257
58641,1632561,3711520,3516880,3640452,2375568,2273176,2788219,2472108
58762,1635409,3711479,3516120,3641016,2374567,2274735,2786677,2469388
58884,1634017,3712517,3515880,3642550,2375054,2277689,2785603,2466357
59012,1629427,3712751,3515523,3644317,2374427,2276791,2788942,2463636

981,1387394,3462413,3256510,3387119,2077235,2715155,2616791,2211580
1104,1379610,3461784,3254975,3383278,2075731,2709430,2615818,2212929
1227,1369748,3461579,3254269,3382118,2075313,2704620,2613684,2213509
1351,1366516,3461322,3253530,3382389,2074659,2698730,2611596,2212398
1472,1367830,3461562,3253290,3383444,2075726,2695054,2612584,2213489
1596,1359755,3459229,3253480,3385182,2077415,2691125,2610783,2217631
1720,1358667,3458592,3252998,3386646,2077504,2687307,2610266,2217756
1851,1359202,3456556,3253571,3385940,2076992,2682272,2610024,2212070
1978,1358456,3457090,3254338,3384520,2074991,2676940,2609075,2214337
2105,1358018,3459736,3258173,3385208,2076139,2671850,2607659,2209911
2231,1355206,3459620,3260512,3386110,2077760,2665903,2603594,2207395
2357,1356465,3460749,3262318,3385541,2078707,2661680,2602305,2206397
2537,1354598,3461136,3261159,3384007,2080102,2654083,2603688,2210114
2664,1357224,3463753,3263370,3388508,2079761,2648927,2604250,2211401
2790,1356423,3462700,3264364,3393046,2080013,2644904,2604345,2218986
3054,1355527,3465581,3270218,3390650,2087978,2637685,2603505,2225544
3180,1358752,3462174,3266905,3390066,2085938,2630996,2605001,2225535
3308,1360614,3460348,3266591,3390089,2086528,2627945,2606077,2226162
3440,1360927,3461367,3264085,3389701,2089946,2624748,2603180,2221359
3573,1361470,3462760,3263653,3388322,2093320,2623905,2601822,2220510
3700,1358590,3463018,3263413,3388905,2096162,2625626,2609536,2221370
3826,1360299,3465810,3263448,3391328,2098924,2626427,2612939,2221565
3959,1357956,3464210,3261794,3390315,2099054,2625679,2610197,2218669
4092,1355885,3464269,3262026,3388754,2100957,2624538,2605303,2221180
4222,1357228,3465922,3264181,3387824,2100991,2623443,2602423,2223726
4414,1355280,3467554,3263674,3392307,2095288,2622749,2603151,2222692
4554,1352996,3469440,3263544,3393825,2094730,2623160,2606911,2224081
4687,1350481,3469471,3263026,3392423,2094965,2622234,2604947,2224997
4818,1350825,3469925,3263589,3396103,2095936,2621766,2605484,2227141
4950,1350008,3469542,3264797,3395303,2097170,2620618,2607296,2231206
5225,1348292,3471955,3266578,3392718,2099197,2622670,2610159,2237050
5355,1352068,3466996,3262896,3388582,2096148,2618845,2606028,2231249
5487,1351153,3466351,3262674,3390912,2096457,2619608,2604888,2228364
5622,1349411,3466328,3265259,3390559,2096277,2620052,2604861,2224377
5756,1349796,3465996,3265505,3391908,2093966,2619696,2603997,2217669
5889,1350689,3465941,3269161,3396400,2093913,2619871,2604179,2220808
6026,1350037,3468189,3270797,3394354,2093475,2620688,2603610,2223992
6197,1362529,3466833,3270465,3391012,2092700,2620873,2601877,2223350
6365,1353322,3468254,3269929,3396195,2091366,2621465,2603727,2225961
6479,1363549,3470182,3270255,3400244,2091523,2621629,2606202,2223163
6595,1365805,3470499,3269706,3400373,2091645,2618935,2604712,2218716
6710,1367330,3472439,3269829,3398569,2092078,2618276,2602114,2214834
6828,1371850,3471599,3269527,3393517,2091127,2616391,2598750,2212126
6945,1369463,3470197,3269122,3389658,2093187,2615947,2597398,2207976
7065,1375187,3470308,3269962,3391474,2093957,2616549,2596539,2204383
7317,1366759,3469941,3274285,3397439,2096475,2618842,2597183,2209150
7435,1376055,3468129,3270601,3393863,2090592,2615228,2593688,2209762
7548,1369936,3468845,3269306,3391863,2087992,2613176,2592309,2213088
7671,1367746,3467998,3267765,3390686,2086410,2611358,2592006,2214673
7790,1371418,3468142,3266372,3391532,2088134,2611525,2590478,2214284
7912,1373208,3470664,3266254,3392444,2088166,2611511,2587948,2216990
8092,1362275,3471148,3264182,3395911,2089279,2614243,2588153,2223672
8215,1370949,3472743,3265066,3396097,2089532,2619221,2589005,2227668
8334,1370243,3472785,3264450,3393317,2087751,2622184,2591851,2227621
8456,1369267,3471784,3263644,3391869,2087979,2624901,2594427,2221372
8576,1369140,3471203,3262496,3392170,2086626,2626195,2597541,2218151
8696,1367778,3469738,3262360,3394609,2086913,2627659,2597875,2215529
8821,1361636,3468595,3263061,3394138,2085559,2629408,2594790,2213544
8943,1367861,3468983,3262505,3394004,2084850,2631768,2592971,2216664
9067,1362857,3469899,3261947,3392236,2083817,2634008,2592686,2229005
9331,1360900,3472377,3265515,3394197,2088505,2643841,2597791,2227002
9454,1364925,3469698,3261326,3391321,2086007,2643640,2593646,2223802
9578,1363712,3467807,3262448,3394917,2086407,2645811,2591636,2220296
9704,1362113,3468360,3263815,3396259,2087838,2646206,2591132,2220968
9880,1354187,3467827,3262949,3395335,2088648,2642227,2590229,2221770
10003,1358767,3469802,3264546,3395970,2091261,2639273,2592117,2225637
10130,1358939,3467542,3264076,3396585,2090460,2635853,2591950,2225107
10260,1360062,3466695,3264467,3396940,2090155,2633380,2594441,2232153
10384,1360368,3467997,3263229,3393336,2087548,2631325,2599071,2235506
10513,1363233,3470179,3263597,3392749,2086344,2629613,2601691,2228758
10640,1364345,3471787,3264830,3394174,2090367,2629668,2602927,2221169
10770,1364500,3470149,3264474,3392607,2090863,2628207,2599829,2215051
10897,1364808,3471116,3264796,3392322,2091263,2628794,2598443,2221746
11026,1364837,3471506,3263042,3391124,2096304,2627252,2598382,2229149
11160,1362629,3470153,3262621,3390406,2099318,2624672,2600632,2226735
11437,1354904,3469706,3264604,3386841,2103674,2619736,2599733,2231288
11565,1358387,3466140,3262239,3382994,2100708,2612476,2601090,2230542
11755,1353538,3462971,3259978,3384354,2103282,2605770,2598638,2231996
11883,1354227,3463186,3259474,3387935,2105352,2603105,2603297,2230413
12013,1354307,3463176,3259813,3389213,2107735,2603411,2607262,2229185
12140,1352334,3464848,3259953,3389215,2107699,2602516,2608662,2234588
12273,1355082,3464794,3260721,3389413,2106826,2602454,2614196,2241562
12403,1357031,3465024,3263223,3390418,2106529,2601944,2620606,2243927
12533,1356185,3466280,3265100,3389291,2107199,2601207,2624006,2250678
12663,1354647,3465822,3266986,3389989,2110124,2601377,2622854,2259629
12796,1353932,3466988,3269786,3391771,2111884,2601095,2618346,2255412
12928,1355976,3469427,3271731,3390273,2108718,2600682,2617090,2249282
13062,1355748,3468099,3272342,3391953,2109017,2599347,2615404,2245800
13196,1357308,3467451,3272326,3395961,2110666,2597246,2616136,2243214
13328,1356704,3470571,3273732,3396049,2112301,2595708,2612740,2246097
13666,1348648,3472727,3278844,3398819,2107786,2597995,2620164,2251908
13801,1349135,3470388,3275736,3396376,2104470,2595277,2622114,2249622
13934,1347701,3472276,3277177,3395754,2101684,2592804,2617779,2247475
14066,1349303,3472253,3277797,3393520,2101889,2591849,2610359,2246501
14200,1350208,3471395,3280091,3392311,2104247,2593237,2605649,2249024
14333,1352229,3470840,3282429,3391986,2104015,2594037,2604122,2255552
14506,1359359,3469725,3281848,3390030,2102946,2595298,2602463,2274634
14622,1364330,3471185,3282832,3391095,2106818,2596331,2604287,2285407
14740,1365058,3472648,3280715,3389784,2110997,2596030,2605800,2289700
14856,1363746,3473471,3280648,3390501,2110830,2596800,2608402,2288966
14971,1361825,3472640,3278823,3392032,2108120,2596793,2607442,2281400
15089,1364325,3473204,3276184,3392570,2106636,2595959,2608230,2273685
15204,1361168,3473304,3274161,3392226,2106110,2592884,2609202,2265043
15380,1352042,3470070,3272865,3390519,2103624,2589092,2606409,2268313
15497,1360336,3471633,3273122,3390795,2106210,2588614,2605297,2274154
15763,1355578,3473785,3276836,3397409,2109871,2594401,2607837,2279558
15883,1369567,3471929,3273831,3399017,2104244,2592932,2605887,2278700
16001,1366441,3472611,3273298,3402253,2100619,2592970,2607766,2277961
16118,1362828,3473199,3271685,3402800,2097020,2591741,2608890,2273367
16242,1359380,3473821,3270299,3401915,2094540,2587210,2609435,2272841
16358,1360785,3475897,3272184,3402124,2092863,2582829,2608442,2266085
16483,1359863,3475689,3276498,3401196,2091301,2580867,2604747,2259277
16606,1360907,3476607,3280196,3400493,2093202,2580946,2599792,2259862
16726,1366358,3476868,3282025,3401741,2094613,2582874,2599863,2259524
16848,1369843,3477913,3281768,3402013,2095869,2581841,2600356,2260521
16970,1368659,3480691,3281396,3408472,2099277,2579993,2601897,2251107
17150,1364396,3478658,3277438,3416221,2100983,2574474,2601067,2242844
17270,1369252,3484218,3279582,3416595,2102768,2569703,2598993,2238381
17392,1368016,3486168,3279937,3414232,2103327,2564989,2598096,2239171
17520,1361208,3487215,3281314,3412480,2099390,2559120,2597786,2243578
17796,1357264,3491075,3285172,3409144,2097372,2552025,2598305,2228352
17918,1367215,3488082,3283361,3403932,2092870,2544833,2591093,2219708
18043,1363246,3486501,3282211,3403787,2093636,2540851,2587572,2218783
18166,1362717,3485136,3281438,3409942,2095819,2537977,2585269,2221398
18290,1363215,3483510,3281372,3413266,2095164,2536458,2582640,2222702
18417,1364003,3481933,3279787,3412524,2094955,2534707,2581060,2225984
18546,1365910,3481473,3277438,3413140,2096346,2533260,2581749,2230380
18681,1361445,3482231,3274056,3412198,2094941,2532408,2582263,2233308
18806,1359928,3484594,3271526,3405728,2094739,2532160,2584562,2237515
18990,1353114,3484174,3266615,3397991,2096158,2527974,2584303,2235767
19113,1356721,3483921,3267128,3396657,2102020,2527068,2585279,2238281
19238,1355647,3481153,3268175,3397291,2105925,2523834,2587430,2239760
19364,1357673,3478068,3267342,3399128,2104739,2522033,2588704,2243651
19491,1359483,3475917,3267560,3398586,2104429,2520015,2589437,2246173
19619,1360969,3475187,3266720,3400771,2109381,2518895,2589875,2240902
19900,1357760,3478637,3268053,3404145,2103421,2522080,2601745,2231664
20031,1361678,3474554,3265570,3402347,2098087,2518870,2599500,2230135
20163,1359239,3472617,3263987,3400458,2097752,2518848,2596345,2233993
20294,1359411,3470792,3265454,3403940,2098122,2519820,2594992,2226650
20429,1358435,3470533,3268013,3403865,2099801,2521785,2591980,2222122
20561,1360238,3470979,3267773,3399633,2099811,2523586,2595493,2224969
20694,1364171,3472549,3267983,3400360,2099382,2522141,2597030,2230953
20886,1362901,3472408,3269813,3398424,2097848,2523362,2596952,2229872
21018,1363305,3472408,3272791,3395364,2097428,2530647,2597389,2230344
21152,1362312,3470242,3274393,3392558,2096815,2537623,2594028,2234860
21285,1362326,3467853,3274916,3393145,2097630,2542862,2590651,2235267
21416,1361259,3466559,3273595,3395501,2094869,2545806,2591447,2237335
21546,1359812,3469345,3274227,3395200,2094743,2547026,2592270,2235001
21680,1357892,3469764,3275313,3392776,2094112,2549033,2595977,2224964
21814,1358529,3469262,3276909,3393248,2094635,2551261,2596072,2214953
22095,1358967,3472552,3282977,3395358,2102636,2547539,2594532,2222922
22230,1361253,3468793,3280502,3392062,2099015,2539981,2590381,2219805
22364,1362913,3469037,3280479,3391768,2097362,2535789,2588556,2224183
22499,1363780,3468809,3279144,3391691,2095026,2533582,2587524,2229348
22641,1364318,3466973,3278834,3391358,2096241,2530493,2589230,2227702
22879,1355495,3465249,3277312,3388211,2100444,2524788,2588409,2222610
22995,1363536,3465509,3277572,3388533,2105088,2522913,2587608,2218289
23112,1362272,3463775,3277211,3387548,2106103,2518591,2585921,2221655
23235,1359383,3462218,3276115,3386565,2106529,2516050,2585434,2224446
23355,1365991,3460858,3274319,3385116,2109873,2512078,2585175,2223567
23473,1365001,3462197,3273883,3384683,2115383,2508612,2589387,2228343
23591,1364590,3463838,3274121,3384108,2115430,2504215,2594126,2232802
23713,1367095,3464921,3274108,3381958,2115286,2499543,2593823,2237747
23829,1360713,3465911,3273536,3380804,2120923,2498434,2597072,2246079
23946,1359885,3466803,3273314,3381200,2125291,2495821,2600841,2251677
24212,1355312,3469815,3281762,3386537,2132739,2495462,2597614,2250298
24333,1367240,3465043,3280449,3384830,2126628,2492875,2595969,2243917
24451,1367168,3465387,3280104,3385918,2124592,2492102,2598133,2241936
24624,1363977,3465374,3277555,3386030,2121234,2491580,2601537,2238881
24744,1365094,3465453,3276739,3386671,2118586,2491575,2604525,2236298
24863,1366846,3465990,3277777,3388842,2119142,2491414,2609060,2233765
