time in ms,temp 1,temp 2,temp 3,temp 4,temp 5,temp 6,temp 7,temp 8,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
693261,12.55956,39.90216,40.12013,40.13673,39.88206,39.78334,16.42801,15.5722,8388607,2183027,1882271,2045097,791456,643730,8388607,8388607
693464,12.55956,39.90583,40.11938,40.13824,39.87893,39.77931,16.42801,15.5722,8388607,2181940,1882499,2044653,792417,644958,8388607,8388607
693608,12.55956,39.90434,40.11987,40.1395,39.88243,39.78005,16.42801,15.5722,8388607,2182384,1882349,2044282,791343,644731,8388607,8388607
693761,12.55956,39.90553,40.11635,40.14027,39.87916,39.78072,16.42801,15.5722,8388607,2182031,1883413,2044055,792347,644526,8388607,8388607
693904,12.55956,39.91003,40.11506,40.14055,39.87993,39.78318,16.42801,15.5722,8388607,2180697,1883804,2043972,792110,643779,8388607,8388607
694088,12.55956,39.91133,40.1266,40.14275,39.88132,39.78608,16.42801,15.5722,8388607,2180313,1880315,2043324,791682,642895,8388607,8388607
694211,12.55956,39.90228,40.11986,40.13287,39.88431,39.78428,16.42801,15.5722,8388607,2182994,1882353,2046237,790766,643442,8388607,8388607
694344,12.55956,39.91166,40.11735,40.13744,39.88241,39.78655,16.42801,15.5722,8388607,2180214,1883112,2044887,791348,642752,8388607,8388607
694467,12.55956,39.90628,40.11504,40.13571,39.88694,39.78357,16.42801,15.5722,8388607,2181808,1883811,2045398,789962,643659,8388607,8388607
694601,12.55956,39.90525,40.11958,40.13687,39.88628,39.78602,16.42801,15.5722,8388607,2182114,1882439,2045058,790163,642912,8388607,8388607
694734,12.55956,39.9043,40.12125,40.13246,39.89223,39.78038,16.42801,15.5722,8388607,2182394,1881934,2046356,788339,644630,8388607,8388607
694867,12.55956,39.90541,40.11499,40.13627,39.88705,39.78591,16.42801,15.5722,8388607,2182065,1883826,2045235,789926,642946,8388607,8388607
695001,12.55956,39.90413,40.11543,40.14515,39.88636,39.78546,16.42801,15.5722,8388607,2182446,1883693,2042617,790137,643083,8388607,8388607
695194,12.55956,39.90009,40.11641,40.13439,39.88351,39.77767,16.42801,15.5722,8388607,2183640,1883396,2045789,791012,645457,8388607,8388607
695327,12.55956,39.90976,40.11451,40.13865,39.88304,39.7814,16.42801,15.5722,8388607,2180776,1883971,2044532,791156,644321,8388607,8388607
695460,12.55956,39.90501,40.11672,40.14147,39.88125,39.78113,16.42801,15.5722,8388607,2182184,1883302,2043700,791705,644401,8388607,8388607
695594,12.55956,39.90265,40.11946,40.1332,39.88125,39.7739,16.42801,15.5722,8388607,2182884,1882474,2046138,791706,646606,8388607,8388607
695737,12.55956,39.8986,40.11678,40.13416,39.88304,39.77908,16.42801,15.5722,8388607,2184083,1883283,2045855,791156,645028,8388607,8388607
695880,12.55956,39.89916,40.11928,40.13504,39.88109,39.78103,16.42801,15.5722,8388607,2183918,1882527,2045598,791754,644432,8388607,8388607
696023,12.55956,39.90255,40.11997,40.13615,39.87779,39.7801,16.42801,15.5722,8388607,2182911,1882319,2045270,792766,644716,8388607,8388607
696167,12.55956,39.90012,40.11429,40.13075,39.87806,39.78162,16.42801,15.5722,8388607,2183631,1884037,2046861,792682,644254,8388607,8388607
696310,12.55956,39.89821,40.12286,40.12685,39.87675,39.78198,16.42801,15.5722,8388607,2184198,1881446,2048010,793085,644143,8388607,8388607
696453,12.55956,39.89482,40.12283,40.12438,39.87677,39.77411,16.42801,15.5722,8388607,2185203,1881453,2048738,793076,646539,8388607,8388607
696596,12.55956,39.8912,40.12057,40.12725,39.87878,39.77519,16.42801,15.5722,8388607,2186275,1882137,2047892,792463,646211,8388607,8388607
696739,12.55956,39.89544,40.11811,40.13102,39.87932,39.77861,16.42801,15.5722,8388607,2185020,1882881,2046781,792296,645171,8388607,8388607
696943,12.55956,39.90691,40.11963,40.1337,39.87934,39.7836,16.42801,15.5722,8388607,2181622,1882421,2045991,792291,643650,8388607,8388607
697086,12.55956,39.8996,40.11339,40.12763,39.87538,39.7763,16.42801,15.5722,8388607,2183787,1884311,2047781,793504,645874,8388607,8388607
697229,12.55956,39.89733,40.11849,40.12361,39.87797,39.77646,16.42801,15.5722,8388607,2184458,1882766,2048965,792709,645823,8388607,8388607
697382,12.55956,39.9071,40.11849,40.13291,39.87284,39.77592,16.42801,15.5722,8388607,2181566,1882766,2046224,794282,645987,8388607,8388607
697525,12.55956,39.90398,40.11641,40.13162,39.87755,39.77886,16.42801,15.5722,8388607,2182489,1883397,2046606,792840,645094,8388607,8388607
697679,12.55956,39.90678,40.1193,40.12888,39.87733,39.77874,16.42801,15.5722,8388607,2181661,1882523,2047410,792907,645130,8388607,8388607
697822,12.55956,39.90176,40.11616,40.13038,39.88065,39.78453,16.42801,15.5722,8388607,2183145,1883472,2046970,791889,643366,8388607,8388607
697975,12.55956,39.89863,40.12386,40.12363,39.88189,39.77452,16.42801,15.5722,8388607,2184073,1881143,2048958,791508,646416,8388607,8388607
698129,12.55956,39.89827,40.11378,40.12809,39.87746,39.77264,16.42801,15.5722,8388607,2184179,1884192,2047644,792866,646986,8388607,8388607
698312,12.55956,39.9009,40.12111,40.13724,39.88452,39.7774,16.42801,15.5722,8388607,2183402,1881976,2044948,790702,645539,8388607,8388607
698445,12.55956,39.90248,40.11699,40.13416,39.87986,39.77655,16.42801,15.5722,8388607,2182934,1883220,2045855,792132,645796,8388607,8388607
698568,12.55956,39.89968,40.11769,40.13267,39.88581,39.77486,16.42801,15.5722,8388607,2183761,1883010,2046295,790309,646311,8388607,8388607
698761,12.55956,39.90065,40.11055,40.13449,39.8832,39.78407,16.42801,15.5722,8388607,2183474,1885171,2045758,791108,643508,8388607,8388607
698895,12.55956,39.88934,40.11773,40.12959,39.88732,39.77114,16.42801,15.5722,8388607,2186826,1882998,2047201,789844,647446,8388607,8388607
699028,12.55956,39.89311,40.11511,40.13303,39.87947,39.77053,16.42801,15.5722,8388607,2185709,1883790,2046189,792251,647630,8388607,8388607
699161,12.55956,39.89606,40.11294,40.13532,39.87409,39.772,16.42801,15.5722,8388607,2184835,1884446,2045514,793900,647184,8388607,8388607
699295,12.55956,39.89115,40.1178,40.13179,39.87547,39.76767,16.42801,15.5722,8388607,2186289,1882975,2046555,793476,648501,8388607,8388607
699438,12.55956,39.8933,40.11611,40.12838,39.87179,39.76833,16.42801,15.5722,8388607,2185653,1883487,2047560,794603,648300,8388607,8388607
699579,12.55956,39.88843,40.11545,40.12571,39.87384,39.76714,16.42801,15.5722,8388607,2187095,1883686,2048346,793977,648662,8388607,8388607
699712,12.55956,39.89111,40.11894,40.12675,39.87957,39.77254,16.42801,15.5722,8388607,2186301,1882633,2048039,792220,647018,8388607,8388607
699855,12.55956,39.88734,40.11568,40.11798,39.87015,39.76863,16.42801,15.5722,8388607,2187416,1883618,2050625,795109,648209,8388607,8388607
699999,12.55956,39.89261,40.11204,40.11945,39.87188,39.77101,16.42801,15.5722,8388607,2185857,1884719,2050191,794576,647484,8388607,8388607
700132,12.55956,39.89053,40.11561,40.11862,39.87217,39.76841,16.42801,15.5722,8388607,2186472,1883639,2050436,794488,648275,8388607,8388607
700265,12.55956,39.89426,40.1101,40.121,39.86877,39.77342,16.42801,15.5722,8388607,2185368,1885305,2049735,795529,646749,8388607,8388607
700468,12.55956,39.88817,40.10997,40.11931,39.87161,39.76835,16.42801,15.5722,8388607,2187172,1885344,2050232,794660,648295,8388607,8388607
700612,12.55956,39.889,40.11401,40.11456,39.87173,39.76885,16.42801,15.5722,8388607,2186924,1884122,2051632,794622,648144,8388607,8388607
700755,12.55956,39.88535,40.11582,40.11379,39.87184,39.7664,16.42801,15.5722,8388607,2188008,1883574,2051859,794590,648889,8388607,8388607
700898,12.55956,39.88698,40.11528,40.12097,39.87793,39.7719,16.42801,15.5722,8388607,2187523,1883738,2049742,792722,647213,8388607,8388607
701041,12.55956,39.88914,40.11117,40.11812,39.87178,39.7686,16.42801,15.5722,8388607,2186883,1884979,2050582,794607,648218,8388607,8388607
701185,12.55956,39.89042,40.10572,40.1184,39.87055,39.76994,16.42801,15.5722,8388607,2186504,1886630,2050499,794984,647811,8388607,8388607
701338,12.55956,39.8848,40.10692,40.11529,39.87033,39.76903,16.42801,15.5722,8388607,2188168,1886267,2051416,795051,648088,8388607,8388607
701481,12.55956,39.88934,40.10815,40.11578,39.87008,39.76943,16.42801,15.5722,8388607,2186825,1885894,2051273,795130,647965,8388607,8388607
701634,12.55956,39.88691,40.1122,40.11903,39.87801,39.76881,16.42801,15.5722,8388607,2187545,1884669,2050313,792698,648155,8388607,8388607
701787,12.55956,39.89398,40.10624,40.1221,39.87051,39.76355,16.42801,15.5722,8388607,2185451,1886472,2049408,794996,649755,8388607,8388607
701941,12.55956,39.8857,40.10381,40.11791,39.86994,39.7673,16.42801,15.5722,8388607,2187902,1887207,2050646,795172,648614,8388607,8388607
702084,12.55956,39.89618,40.10782,40.12274,39.87078,39.76908,16.42801,15.5722,8388607,2184799,1885994,2049220,794912,648074,8388607,8388607
702297,12.55956,39.88989,40.1065,40.11585,39.86996,39.76532,16.42801,15.5722,8388607,2186664,1886393,2051251,795166,649219,8388607,8388607
702440,12.55956,39.89187,40.10337,40.12014,39.86834,39.76562,16.42801,15.5722,8388607,2186075,1887339,2049986,795663,649127,8388607,8388607
702594,12.55956,39.89086,40.10368,40.1074,39.86809,39.75836,16.42801,15.5722,8388607,2186374,1887247,2053742,795740,651337,8388607,8388607
702777,12.55956,39.89092,40.10884,40.11967,39.87013,39.76727,16.42801,15.5722,8388607,2186358,1885686,2050127,795115,648624,8388607,8388607
702910,12.55956,39.88934,40.10511,40.12087,39.86976,39.76231,16.42801,15.5722,8388607,2186824,1886814,2049772,795226,650134,8388607,8388607
703043,12.55956,39.90126,40.10784,40.12804,39.87031,39.77142,16.42801,15.5722,8388607,2183293,1885989,2047659,795057,647359,8388607,8388607
703177,12.55956,39.89102,40.10608,40.11703,39.87017,39.76266,16.42801,15.5722,8388607,2186328,1886522,2050903,795099,650028,8388607,8388607
703300,12.55956,39.89127,40.10327,40.11992,39.86842,39.76438,16.42801,15.5722,8388607,2186255,1887371,2050054,795636,649504,8388607,8388607
703433,12.55956,39.88902,40.10568,40.11531,39.87036,39.76082,16.42801,15.5722,8388607,2186920,1886643,2051409,795042,650588,8388607,8388607
703567,12.55956,39.89291,40.1012,40.11799,39.86439,39.76525,16.42801,15.5722,8388607,2185767,1887997,2050620,796873,649238,8388607,8388607
703700,12.55956,39.88693,40.09986,40.12119,39.86189,39.76518,16.42801,15.5722,8388607,2187538,1888402,2049677,797640,649259,8388607,8388607
703843,12.55956,39.88824,40.10348,40.12198,39.8589,39.76611,16.42801,15.5722,8388607,2187150,1887307,2049444,798555,648978,8388607,8388607
704046,12.55956,39.89434,40.10646,40.12223,39.85643,39.7692,16.42801,15.5722,8388607,2185343,1886404,2049372,799311,648037,8388607,8388607
704180,12.55956,39.88107,40.1041,40.11434,39.85403,39.762,16.42801,15.5722,8388607,2189276,1887120,2051696,800047,650228,8388607,8388607
704313,12.55956,39.8783,40.10471,40.11764,39.86101,39.76028,16.42801,15.5722,8388607,2190096,1886934,2050726,797909,650752,8388607,8388607
704446,12.55956,39.88607,40.10379,40.12475,39.85783,39.76576,16.42801,15.5722,8388607,2187792,1887212,2048628,798882,649084,8388607,8388607
704579,12.55956,39.88261,40.10219,40.11966,39.8572,39.76105,16.42801,15.5722,8388607,2188817,1887698,2050128,799076,650516,8388607,8388607
704723,12.55956,39.88591,40.10356,40.12312,39.85612,39.76358,16.42801,15.5722,8388607,2187842,1887281,2049109,799408,649748,8388607,8388607
704856,12.55956,39.88163,40.10648,40.11455,39.856,39.76267,16.42801,15.5722,8388607,2189107,1886400,2051635,799445,650024,8388607,8388607
704999,12.55956,39.87827,40.09912,40.1153,39.85583,39.76407,16.42801,15.5722,8388607,2190103,1888627,2051413,799497,649600,8388607,8388607
705142,12.55956,39.88116,40.09838,40.11095,39.85043,39.76485,16.42801,15.5722,8388607,2189246,1888849,2052698,801151,649360,8388607,8388607
705286,12.55956,39.88113,40.10355,40.11407,39.85016,39.76244,16.42801,15.5722,8388607,2189257,1887285,2051775,801233,650094,8388607,8388607
705429,12.55956,39.8786,40.10169,40.11199,39.85629,39.76363,16.42801,15.5722,8388607,2190005,1887850,2052389,799356,649733,8388607,8388607
705582,12.55956,39.87645,40.10052,40.11289,39.84765,39.76401,16.42801,15.5722,8388607,2190642,1888201,2052126,802005,649616,8388607,8388607
705785,12.55956,39.88013,40.09533,40.11013,39.85283,39.76505,16.42801,15.5722,8388607,2189553,1889772,2052939,800417,649299,8388607,8388607
705929,12.55956,39.87986,40.10186,40.10741,39.85272,39.76428,16.42801,15.5722,8388607,2189633,1887798,2053740,800449,649533,8388607,8388607
706072,12.55956,39.87684,40.10651,40.1058,39.85876,39.76234,16.42801,15.5722,8388607,2190526,1886390,2054214,798599,650126,8388607,8388607
706215,12.55956,39.8742,40.10618,40.10392,39.85905,39.75859,16.42801,15.5722,8388607,2191310,1886492,2054769,798509,651267,8388607,8388607
706358,12.55956,39.88083,40.10402,40.10935,39.85578,39.75809,16.42801,15.5722,8388607,2189345,1887144,2053168,799512,651420,8388607,8388607
706512,12.55956,39.88066,40.09762,40.10639,39.85425,39.75218,16.42801,15.5722,8388607,2189398,1889080,2054041,799981,653221,8388607,8388607
706665,12.55956,39.8787,40.09531,40.11654,39.85831,39.76365,16.42801,15.5722,8388607,2189977,1889777,2051048,798735,649728,8388607,8388607
706808,12.55956,39.87718,40.09676,40.10983,39.85808,39.75738,16.42801,15.5722,8388607,2190427,1889341,2053025,798807,651637,8388607,8388607
707001,12.55956,39.88243,40.10124,40.1069,39.85455,39.76649,16.42801,15.5722,8388607,2188871,1887983,2053891,799888,648860,8388607,8388607
707135,12.55956,39.88395,40.09423,40.09714,39.8507,39.7538,16.42801,15.5722,8388607,2188423,1890105,2056768,801069,652726,8388607,8388607
707268,12.55956,39.884,40.09611,40.1044,39.85154,39.76069,16.42801,15.5722,8388607,2188407,1889536,2054627,800810,650628,8388607,8388607
707401,12.55956,39.87951,40.09851,40.10415,39.85102,39.75693,16.42801,15.5722,8388607,2189738,1888808,2054700,800969,651774,8388607,8388607
707594,12.55956,39.87413,40.10786,40.10207,39.85625,39.7592,16.42801,15.5722,8388607,2191328,1885982,2055314,799367,651081,8388607,8388607
707728,12.55956,39.87918,40.09863,40.10529,39.85397,39.76131,16.42801,15.5722,8388607,2189834,1888774,2054365,800066,650440,8388607,8388607
707861,12.55956,39.87428,40.09738,40.10656,39.85544,39.76277,16.42801,15.5722,8388607,2191284,1889152,2053988,799615,649994,8388607,8388607
707994,12.55956,39.87214,40.09962,40.10432,39.85785,39.75281,16.42801,15.5722,8388607,2191920,1888476,2054651,798877,653028,8388607,8388607
708127,12.55956,39.8739,40.09033,40.10634,39.85184,39.75468,16.42801,15.5722,8388607,2191399,1891284,2054055,800721,652459,8388607,8388607
708271,12.55956,39.87222,40.09365,40.10633,39.85431,39.75312,16.42801,15.5722,8388607,2191895,1890280,2054059,799963,652933,8388607,8388607
708404,12.55956,39.87214,40.08943,40.10909,39.8465,39.75342,16.42801,15.5722,8388607,2191918,1891556,2053245,802354,652841,8388607,8388607
708547,12.55956,39.87331,40.09115,40.10546,39.85102,39.75513,16.42801,15.5722,8388607,2191571,1891035,2054313,800972,652320,8388607,8388607
708680,12.55956,39.87148,40.09522,40.10313,39.84883,39.75918,16.42801,15.5722,8388607,2192114,1889805,2055001,801642,651087,8388607,8388607
708814,12.55956,39.86723,40.09858,40.1021,39.85886,39.75458,16.42801,15.5722,8388607,2193373,1888790,2055304,798568,652488,8388607,8388607
708957,12.55956,39.87421,40.09927,40.10143,39.85355,39.75466,16.42801,15.5722,8388607,2191306,1888580,2055501,800194,652464,8388607,8388607
709090,12.55956,39.87205,40.09248,40.10374,39.85423,39.75662,16.42801,15.5722,8388607,2191947,1890635,2054821,799985,651868,8388607,8388607
709293,12.55956,39.86713,40.09959,40.10585,39.85621,39.75246,16.42801,15.5722,8388607,2193402,1888483,2054198,799380,653134,8388607,8388607
709437,12.55956,39.87452,40.09593,40.10104,39.85195,39.75111,16.42801,15.5722,8388607,2191214,1889590,2055618,800686,653545,8388607,8388607
709580,12.55956,39.87946,40.09366,40.10545,39.85133,39.75194,16.42801,15.5722,8388607,2189751,1890277,2054317,800874,653292,8388607,8388607
709723,12.55956,39.87682,40.0885,40.10841,39.85008,39.75306,16.42801,15.5722,8388607,2190534,1891838,2053444,801259,652953,8388607,8388607
709867,12.55956,39.87407,40.08617,40.10769,39.84998,39.753,16.42801,15.5722,8388607,2191347,1892543,2053657,801291,652972,8388607,8388607
710010,12.55956,39.88058,40.09482,40.10529,39.85108,39.74894,16.42801,15.5722,8388607,2189420,1889925,2054364,800953,654207,8388607,8388607
710153,12.55956,39.8728,40.0871,40.09975,39.8488,39.74513,16.42801,15.5722,8388607,2191725,1892262,2055997,801649,655366,8388607,8388607
710297,12.55956,39.87011,40.0963,40.10234,39.85382,39.74831,16.42801,15.5722,8388607,2192519,1889477,2055233,800112,654399,8388607,8388607
710440,12.55956,39.86834,40.09478,40.10216,39.85135,39.74947,16.42801,15.5722,8388607,2193046,1889939,2055286,800869,654045,8388607,8388607
710583,12.55956,39.87399,40.09311,40.10626,39.84834,39.75163,16.42801,15.5722,8388607,2191373,1890443,2054078,801793,653388,8388607,8388607
710736,12.55956,39.87881,40.09168,40.09568,39.84903,39.74662,16.42801,15.5722,8388607,2189945,1890876,2057196,801579,654913,8388607,8388607
710880,12.55956,39.87225,40.09153,40.10196,39.84774,39.75176,16.42801,15.5722,8388607,2191886,1890922,2055346,801974,653349,8388607,8388607
711093,12.55956,39.86591,40.08359,40.09389,39.84546,39.75055,16.42801,15.5722,8388607,2193765,1893321,2057725,802676,653718,8388607,8388607
711276,12.55956,39.86857,40.09286,40.09417,39.8465,39.75177,16.42801,15.5722,8388607,2192976,1890519,2057641,802354,653346,8388607,8388607
711409,12.55956,39.87412,40.08741,40.10027,39.84964,39.74909,16.42801,15.5722,8388607,2191332,1892166,2055843,801393,654160,8388607,8388607
711543,12.55956,39.87122,40.08976,40.10131,39.84445,39.7506,16.42801,15.5722,8388607,2192191,1891455,2055536,802984,653700,8388607,8388607
711666,12.55956,39.87352,40.0893,40.10057,39.85073,39.75225,16.42801,15.5722,8388607,2191509,1891595,2055754,801060,653197,8388607,8388607
711799,12.55956,39.86753,40.09459,40.09833,39.84955,39.74631,16.42801,15.5722,8388607,2193283,1889995,2056416,801421,655007,8388607,8388607
711932,12.55956,39.87225,40.0946,40.09767,39.84983,39.74564,16.42801,15.5722,8388607,2191888,1889993,2056609,801336,655213,8388607,8388607
712066,12.55956,39.87196,40.08891,40.0945,39.84065,39.74733,16.42801,15.5722,8388607,2191974,1891715,2057544,804151,654698,8388607,8388607
712209,12.55956,39.86856,40.09082,40.09419,39.84767,39.74928,16.42801,15.5722,8388607,2192978,1891137,2057635,801998,654105,8388607,8388607
712352,12.55956,39.86532,40.08923,40.09175,39.84933,39.74878,16.42801,15.5722,8388607,2193939,1891618,2058355,801489,654254,8388607,8388607
712485,12.55956,39.87019,40.08644,40.09939,39.84317,39.75303,16.42801,15.5722,8388607,2192498,1892460,2056103,803377,652961,8388607,8388607
712619,12.55956,39.8654,40.09229,40.09469,39.84943,39.75102,16.42801,15.5722,8388607,2193916,1890690,2057488,801456,653572,8388607,8388607
712822,12.55956,39.85875,40.0862,40.09402,39.84944,39.75661,16.42801,15.5722,8388607,2195884,1892533,2057685,801454,651869,8388607,8388607
712955,12.55956,39.85841,40.08898,40.09235,39.84716,39.74799,16.42801,15.5722,8388607,2195987,1891692,2058176,802155,654497,8388607,8388607
713089,12.55956,39.87021,40.08654,40.09916,39.84689,39.75024,16.42801,15.5722,8388607,2192490,1892430,2056170,802237,653809,8388607,8388607
713232,12.55956,39.85889,40.08747,40.09056,39.84143,39.74476,16.42801,15.5722,8388607,2195844,1892149,2058705,803911,655480,8388607,8388607
713375,12.55956,39.85591,40.08817,40.08698,39.8484,39.74633,16.42801,15.5722,8388607,2196727,1891937,2059760,801772,655003,8388607,8388607
713518,12.55956,39.85833,40.08663,40.08902,39.84827,39.748,16.42801,15.5722,8388607,2196008,1892403,2059160,801814,654492,8388607,8388607
713662,12.55956,39.86153,40.08644,40.09352,39.84311,39.7473,16.42801,15.5722,8388607,2195062,1892462,2057833,803395,654706,8388607,8388607
713805,12.55956,39.86459,40.08308,40.09217,39.84702,39.74763,16.42801,15.5722,8388607,2194155,1893476,2058230,802197,654605,8388607,8388607
713948,12.55956,39.86082,40.08496,40.08853,39.84259,39.7451,16.42801,15.5722,8388607,2195272,1892908,2059302,803555,655376,8388607,8388607
714091,12.55956,39.86069,40.08493,40.08796,39.84784,39.74597,16.42801,15.5722,8388607,2195311,1892918,2059472,801945,655111,8388607,8388607
714235,12.55956,39.85697,40.08886,40.09021,39.84832,39.7455,16.42801,15.5722,8388607,2196412,1891728,2058809,801799,655254,8388607,8388607
714378,12.55956,39.85739,40.09099,40.09403,39.84727,39.74493,16.42801,15.5722,8388607,2196288,1891085,2057684,802121,655429,8388607,8388607
714591,12.55956,39.8654,40.08202,40.09746,39.84675,39.74577,16.42801,15.5722,8388607,2193917,1893798,2056673,802280,655171,8388607,8388607
714734,12.55956,39.86578,40.0905,40.10021,39.85016,39.74104,16.42801,15.5722,8388607,2193803,1891231,2055863,801235,656612,8388607,8388607
714877,12.55956,39.85771,40.08099,40.09491,39.84477,39.74032,16.42801,15.5722,8388607,2196193,1894109,2057423,802886,656833,8388607,8388607
715031,12.55956,39.85888,40.08156,40.09614,39.8436,39.73805,16.42801,15.5722,8388607,2195848,1893936,2057059,803246,657523,8388607,8388607
715184,12.55956,39.86674,40.07999,40.09856,39.84203,39.7437,16.42801,15.5722,8388607,2193517,1894410,2056348,803726,655803,8388607,8388607
715337,12.55956,39.86095,40.08402,40.0887,39.84144,39.74124,16.42801,15.5722,8388607,2195233,1893192,2059254,803906,656551,8388607,8388607
715481,12.55956,39.85905,40.08291,40.09659,39.84753,39.74049,16.42801,15.5722,8388607,2195795,1893529,2056929,802040,656780,8388607,8388607
715664,12.55956,39.85641,40.07338,40.09625,39.84176,39.74488,16.42801,15.5722,8388607,2196579,1896411,2057027,803809,655442,8388607,8388607
715787,12.55956,39.86246,40.08007,40.09624,39.83866,39.74038,16.42801,15.5722,8388607,2194787,1894386,2057029,804758,656815,8388607,8388607
715920,12.55956,39.85788,40.0777,40.08873,39.83185,39.73715,16.42801,15.5722,8388607,2196142,1895105,2059244,806847,657800,8388607,8388607
716054,12.55956,39.8619,40.08111,40.09298,39.84031,39.73724,16.42801,15.5722,8388607,2194953,1894073,2057992,804252,657769,8388607,8388607
716187,12.55956,39.8584,40.0756,40.09467,39.83625,39.74133,16.42801,15.5722,8388607,2195989,1895739,2057495,805498,656525,8388607,8388607
716380,12.55956,39.85239,40.08528,40.0957,39.83889,39.74072,16.42801,15.5722,8388607,2197769,1892812,2057190,804689,656709,8388607,8388607
716513,12.55956,39.86178,40.08573,40.09207,39.83712,39.73557,16.42801,15.5722,8388607,2194987,1892677,2058260,805230,658279,8388607,8388607
716647,12.55956,39.86609,40.08155,40.10368,39.839,39.73896,16.42801,15.5722,8388607,2193711,1893938,2054840,804656,657248,8388607,8388607
716780,12.55956,39.85559,40.07906,40.09014,39.83672,39.73559,16.42801,15.5722,8388607,2196819,1894692,2058828,805353,658274,8388607,8388607
716913,12.55956,39.84962,40.07932,40.0884,39.84212,39.73546,16.42801,15.5722,8388607,2198589,1894615,2059343,803698,658312,8388607,8388607
717046,12.55956,39.85762,40.07331,40.09183,39.83468,39.73813,16.42801,15.5722,8388607,2196221,1896431,2058331,805979,657498,8388607,8388607
717180,12.55956,39.84968,40.07803,40.09002,39.83254,39.73799,16.42801,15.5722,8388607,2198572,1895003,2058864,806635,657541,8388607,8388607
717313,12.55956,39.85206,40.08175,40.09144,39.83749,39.73811,16.42801,15.5722,8388607,2197867,1893878,2058446,805117,657505,8388607,8388607
717456,12.55956,39.85296,40.08094,40.08792,39.83351,39.73273,16.42801,15.5722,8388607,2197599,1894122,2059483,806339,659144,8388607,8388607
717600,12.55956,39.85226,40.07704,40.08351,39.82998,39.73742,16.42801,15.5722,8388607,2197807,1895303,2060782,807419,657717,8388607,8388607
717743,12.55956,39.85575,40.07589,40.08732,39.8276,39.73767,16.42801,15.5722,8388607,2196772,1895651,2059660,808149,657639,8388607,8388607
717886,12.55956,39.85542,40.07488,40.0874,39.82681,39.73884,16.42801,15.5722,8388607,2196873,1895956,2059636,808391,657283,8388607,8388607
718089,12.55956,39.85902,40.08546,40.08862,39.83696,39.74164,16.42801,15.5722,8388607,2195806,1892755,2059278,805281,656431,8388607,8388607
718233,12.55956,39.84381,40.07816,40.08224,39.83393,39.73297,16.42801,15.5722,8388607,2200308,1894966,2061158,806209,659070,8388607,8388607
718376,12.55956,39.84567,40.08142,40.08028,39.83867,39.73444,16.42801,15.5722,8388607,2199758,1893979,2061737,804755,658624,8388607,8388607
718519,12.55956,39.84845,40.08308,40.08674,39.83466,39.73867,16.42801,15.5722,8388607,2198936,1893477,2059831,805985,657334,8388607,8388607
718662,12.55956,39.84885,40.07791,40.09014,39.83418,39.73997,16.42801,15.5722,8388607,2198816,1895040,2058830,806132,656938,8388607,8388607
718806,12.55956,39.85331,40.07204,40.0843,39.82464,39.73282,16.42801,15.5722,8388607,2197497,1896815,2060549,809057,659118,8388607,8388607
718959,12.55956,39.84255,40.07522,40.08234,39.83077,39.73392,16.42801,15.5722,8388607,2200682,1895855,2061128,807176,658781,8388607,8388607
719112,12.55956,39.85037,40.0802,40.08358,39.83237,39.73052,16.42801,15.5722,8388607,2198367,1894347,2060761,806688,659817,8388607,8388607
719255,12.55956,39.84709,40.0808,40.0832,39.83461,39.73156,16.42801,15.5722,8388607,2199339,1894167,2060875,806001,659502,8388607,8388607
719399,12.55956,39.84846,40.07837,40.08182,39.83237,39.73222,16.42801,15.5722,8388607,2198934,1894901,2061283,806686,659301,8388607,8388607
719542,12.55956,39.85196,40.07214,40.08153,39.831,39.73414,16.42801,15.5722,8388607,2197895,1896785,2061366,807106,658714,8388607,8388607
719685,12.55956,39.85331,40.0736,40.08333,39.83231,39.7323,16.42801,15.5722,8388607,2197495,1896346,2060835,806705,659275,8388607,8388607
719928,12.55956,39.85674,40.07411,40.08819,39.84177,39.73642,16.42801,15.5722,8388607,2196479,1896191,2059405,803804,658020,8388607,8388607
720062,12.55956,39.85325,40.07391,40.07553,39.8301,39.73023,16.42801,15.5722,8388607,2197514,1896249,2063135,807383,659906,8388607,8388607
720185,12.55956,39.85778,40.06896,40.08137,39.8308,39.72991,16.42801,15.5722,8388607,2196173,1897749,2061414,807168,660003,8388607,8388607
720318,12.55956,39.85457,40.07734,40.07202,39.82763,39.72591,16.42801,15.5722,8388607,2197122,1895212,2064169,808141,661223,8388607,8388607
720451,12.55956,39.85349,40.07136,40.07028,39.82552,39.72546,16.42801,15.5722,8388607,2197444,1897021,2064682,808786,661357,8388607,8388607
720595,12.55956,39.84706,40.07433,40.07062,39.8264,39.72527,16.42801,15.5722,8388607,2199347,1896123,2064582,808518,661416,8388607,8388607
720728,12.55956,39.8489,40.07127,40.07287,39.82462,39.73233,16.42801,15.5722,8388607,2198801,1897049,2063920,809061,659267,8388607,8388607
720861,12.55956,39.84475,40.07497,40.07539,39.82944,39.73017,16.42801,15.5722,8388607,2200030,1895928,2063176,807583,659926,8388607,8388607
720994,12.55956,39.8422,40.07772,40.0734,39.83575,39.72521,16.42801,15.5722,8388607,2200787,1895098,2063763,805652,661436,8388607,8388607
