time in ms,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
693031,8388607,4906733,4366495,4774399,2124411,1885260,504880,2350715
693165,8388607,4904974,4367719,4772099,2126227,1884079,506358,2349547
693298,8388607,4907846,4366928,4772116,2123559,1883848,504268,2348007
693491,8388607,4908796,4367643,4775150,2125446,1887770,505379,2351800
693624,8388607,4905126,4369375,4770917,2127204,1885883,506646,2349568
693768,8388607,4906634,4368717,4772853,2124518,1885266,504933,2348771
693901,8388607,4907283,4368781,4771523,2125869,1884146,504474,2348291
694044,8388607,4907005,4367973,4773272,2127850,1884753,505681,2347125
694187,8388607,4905689,4368096,4772881,2123802,1882934,504367,2348123
694331,8388607,4908166,4365992,4776543,2123375,1884175,504698,2345406
694474,8388607,4909918,4366132,4776510,2121914,1885837,503826,2344175
694617,8388607,4910266,4366927,4775953,2121732,1885497,504713,2342812
694761,8388607,4908518,4368639,4774562,2123069,1883032,505652,2342256
694904,8388607,4908171,4370221,4773398,2125818,1881703,505851,2344326
695047,8388607,4907350,4368248,4773429,2123420,1882368,505514,2343506
695250,8388607,4908512,4367076,4778588,2123206,1885855,505669,2351506
695394,8388607,4909930,4365615,4780882,2123719,1885893,503544,2347400
695537,8388607,4909178,4366738,4779512,2126590,1884939,501429,2349042
695680,8388607,4909638,4368449,4776594,2129492,1884917,503318,2348763
695823,8388607,4906857,4369753,4776475,2129837,1883961,505314,2343590
695997,8388607,4908338,4367277,4777313,2127531,1884695,503802,2347943
696130,8388607,4906757,4367929,4777553,2125286,1885174,506609,2349296
696253,8388607,4910618,4368108,4778603,2126273,1884663,505707,2349261
696376,8388607,4908312,4367090,4776402,2126196,1883714,507757,2348728
696500,8388607,4907206,4367827,4775828,2126738,1884023,508749,2347492
696623,8388607,4905192,4369221,4773808,2126167,1883760,503840,2348681
696746,8388607,4907187,4369438,4774956,2126187,1884824,504318,2350753
696929,8388607,4909480,4367221,4776809,2124400,1884855,504738,2350775
697053,8388607,4909270,4364866,4776416,2122416,1886669,507038,2352193
697176,8388607,4909542,4366749,4776603,2121228,1884706,509015,2350812
697299,8388607,4908018,4367433,4774409,2123057,1884244,509499,2351084
697433,8388607,4908666,4365351,4776576,2122156,1884681,508582,2352969
697566,8388607,4908090,4368065,4773940,2123408,1885539,513999,2350313
697689,8388607,4907800,4367172,4775271,2121613,1887568,513423,2347793
697822,8388607,4906728,4367124,4773141,2123073,1883544,512943,2345411
697956,8388607,4908757,4365500,4774783,2121825,1885891,508352,2344729
698089,8388607,4906310,4365185,4773144,2121258,1884639,508434,2345876
698222,8388607,4907550,4368860,4772527,2122761,1882981,508994,2342474
698355,8388607,4909842,4365799,4774388,2121279,1882174,508506,2344768
698549,8388607,4908454,4367758,4774747,2122057,1884134,509136,2345445
698682,8388607,4907348,4367962,4771357,2124173,1882494,509392,2344483
698815,8388607,4910604,4366517,4772949,2123443,1884902,507080,2346697
698948,8388607,4909251,4367715,4771072,2124124,1884476,505096,2347737
699082,8388607,4906241,4369386,4770641,2125418,1883605,503937,2346963
699215,8388607,4909812,4367561,4774488,2125031,1884810,502916,2348588
699348,8388607,4907861,4367725,4775631,2126059,1884496,502273,2349263
699481,8388607,4908222,4367925,4773909,2126527,1883106,504133,2349510
699605,8388607,4907619,4368027,4774145,2124940,1882772,503918,2346895
699738,8388607,4908724,4365957,4776029,2125516,1883804,508804,2351603
699881,8388607,4908849,4369665,4776302,2127653,1881191,509415,2351219
700025,8388607,4907754,4370768,4777196,2127707,1881158,508538,2348594
700218,8388607,4910489,4368617,4775404,2126043,1880801,506297,2346425
700361,8388607,4910567,4368662,4774787,2126973,1882388,508770,2345957
700494,8388607,4910248,4367281,4775912,2124232,1884023,508564,2346661
700628,8388607,4907982,4369796,4775390,2125166,1884417,507171,2345129
700761,8388607,4908826,4368800,4775392,2127724,1883040,508710,2345962
700894,8388607,4909838,4368549,4774470,2125621,1884890,508230,2347683
701027,8388607,4908156,4368858,4772437,2126361,1886282,508292,2349340
701161,8388607,4907918,4368119,4772524,2127326,1883701,509422,2352580
701294,8388607,4910821,4366335,4776642,2127277,1886863,509176,2352065
701427,8388607,4909883,4367842,4774359,2125001,1883306,507415,2352940
701571,8388607,4911377,4365374,4775795,2124720,1884250,508613,2350493
701714,8388607,4909861,4367119,4777450,2124038,1884390,508773,2350369
701917,8388607,4910684,4368617,4776379,2126419,1885692,509515,2350280
702050,8388607,4909360,4365894,4776241,2122973,1882947,507507,2352557
702194,8388607,4911508,4365239,4776164,2126973,1884843,508604,2350820
702337,8388607,4910473,4367523,4776914,2127562,1884026,504118,2350610
702480,8388607,4910735,4369925,4774717,2128638,1883466,506505,2351426
702623,8388607,4909153,4369906,4772300,2126740,1881779,505517,2351347
702767,8388607,4909560,4370373,4772593,2125306,1883979,506125,2352575
702910,8388607,4911350,4370449,4774850,2125547,1885975,507853,2355212
703053,8388607,4912039,4370553,4772287,2125500,1886450,509891,2355178
703196,8388607,4912441,4370945,4771439,2128183,1886310,512372,2352729
703340,8388607,4912067,4370997,4768325,2128721,1886030,512986,2353735
703483,8388607,4909515,4372769,4770300,2127501,1885444,515760,2355818
703686,8388607,4909763,4371918,4772944,2126348,1886296,512160,2356185
703829,8388607,4912342,4367628,4772963,2123360,1886743,511301,2355995
703973,8388607,4912119,4367009,4772947,2125316,1888307,509132,2354986
704146,8388607,4910289,4370082,4771661,2126718,1885891,509069,2355129
704269,8388607,4911231,4368730,4772252,2125187,1888112,507830,2354875
704402,8388607,4909825,4369529,4772658,2128742,1886667,508783,2353361
704526,8388607,4910898,4368096,4772873,2126792,1886405,506641,2355598
704649,8388607,4911529,4368169,4775530,2124851,1888102,506125,2358242
704772,8388607,4912408,4366188,4776389,2124903,1886804,507216,2353014
704895,8388607,4913080,4365469,4776184,2127565,1885670,509077,2351993
705019,8388607,4910835,4369158,4773767,2127683,1883531,508710,2351269
705142,8388607,4910597,4370233,4773302,2129442,1885395,509982,2350246
705325,8388607,4911355,4370353,4775867,2125703,1885374,510179,2352128
705448,8388607,4911910,4368734,4777773,2126706,1885770,508676,2349898
705572,8388607,4912917,4370078,4777216,2125337,1886801,509231,2351205
705695,8388607,4911239,4367945,4775843,2125218,1887167,509264,2349419
705818,8388607,4911918,4371724,4773998,2127152,1885976,509476,2347887
705941,8388607,4909201,4371364,4774068,2128943,1885316,510277,2345203
706065,8388607,4910599,4371637,4774937,2126878,1886146,510676,2351512
706198,8388607,4912388,4371573,4773617,2128855,1886379,510603,2349995
706321,8388607,4910340,4371550,4772022,2129704,1885297,510180,2346864
706445,8388607,4909967,4372077,4775740,2130316,1886153,509616,2346185
706568,8388607,4911582,4367420,4777631,2130114,1887399,509930,2347572
706691,8388607,4912126,4369397,4776450,2128542,1887255,509587,2348829
706895,8388607,4911852,4370398,4777398,2129693,1888522,512482,2350610
707028,8388607,4911266,4368638,4776277,2129489,1888254,512127,2351800
707161,8388607,4909625,4369375,4776874,2131774,1886321,513148,2351626
707294,8388607,4912281,4369003,4777544,2128510,1887518,511928,2349436
707428,8388607,4910633,4369591,4777151,2127471,1888724,512811,2352607
707561,8388607,4909041,4369695,4775811,2126573,1886852,511072,2352169
707694,8388607,4912295,4370338,4777661,2126561,1888648,510459,2352076
707817,8388607,4911314,4370131,4775615,2128440,1887135,509630,2352166
707951,8388607,4910953,4367182,4778430,2126568,1888183,507967,2352055
708084,8388607,4908879,4370597,4773256,2127096,1887243,507971,2352115
708227,8388607,4911151,4370927,4777294,2130195,1888432,505713,2350994
708360,8388607,4910026,4370342,4771853,2128238,1885041,508731,2347513
708554,8388607,4912820,4368428,4775071,2128450,1886436,510500,2346432
708687,8388607,4909836,4368336,4775166,2126153,1884922,510767,2345846
708820,8388607,4909506,4368928,4771235,2127310,1883535,513108,2345106
708954,8388607,4912302,4369077,4777035,2130449,1887212,512348,2343792
709087,8388607,4909615,4368714,4774038,2127346,1885248,512690,2347879
709220,8388607,4908652,4371042,4773073,2130181,1886249,511825,2348291
709353,8388607,4910224,4369070,4773536,2124665,1886092,511022,2348754
709487,8388607,4909397,4371845,4773293,2128327,1886106,509768,2352174
709630,8388607,4910211,4371390,4775401,2128763,1886933,511195,2356511
709763,8388607,4906880,4371760,4773360,2129496,1885505,509953,2354412
709897,8388607,4909164,4371410,4773431,2129809,1887202,512257,2355497
710040,8388607,4909365,4370028,4772879,2129553,1887364,513302,2354299
710243,8388607,4908559,4372319,4774832,2131641,1889491,509357,2356947
710386,8388607,4910465,4373252,4779098,2129929,1891221,507982,2357053
710520,8388607,4908438,4371623,4773950,2128147,1885054,505936,2354061
710663,8388607,4908184,4368930,4774237,2129841,1884896,502996,2355752
710806,8388607,4909695,4369009,4776852,2130255,1887629,505669,2356973
710950,8388607,4911077,4365807,4776405,2129743,1887966,506090,2355759
711093,8388607,4911487,4366748,4776234,2129214,1886436,505503,2355209
711236,8388607,4910975,4366182,4773938,2130540,1885313,506031,2354237
711379,8388607,4908486,4364406,4772318,2130507,1882761,505457,2352323
711523,8388607,4908882,4366756,4773304,2130175,1884906,504766,2351633
711666,8388607,4910599,4366098,4772364,2128530,1885605,503671,2352562
711809,8388607,4912175,4366939,4776148,2128170,1885924,504183,2352126
712013,8388607,4912626,4366780,4776709,2130342,1887085,507165,2354545
712156,8388607,4910344,4367351,4777364,2129369,1883794,506195,2353647
712279,8388607,4909093,4368576,4776998,2130781,1884982,507000,2353420
712402,8388607,4907590,4369522,4776508,2130518,1886037,507236,2355404
712526,8388607,4909279,4367171,4775935,2127603,1887694,507825,2355338
712649,8388607,4909668,4363291,4777945,2126192,1887939,508540,2355569
712772,8388607,4911246,4365879,4776950,2125057,1886548,507150,2352745
712896,8388607,4910527,4367732,4777787,2127517,1885842,508357,2351579
713019,8388607,4909163,4368566,4776682,2128302,1884804,507066,2353711
713142,8388607,4909117,4369039,4778229,2130134,1887425,507894,2355360
713275,8388607,4910780,4365517,4775789,2130207,1888205,510390,2354796
713399,8388607,4908355,4368680,4776285,2129153,1885686,508692,2353591
713582,8388607,4908707,4367933,4776291,2130330,1886253,508917,2352004
713705,8388607,4909052,4366466,4774129,2126056,1885621,504667,2352472
713828,8388607,4910618,4364535,4778269,2125192,1886551,506793,2352576
713952,8388607,4911447,4363988,4779467,2127346,1886096,506282,2350831
714085,8388607,4909187,4367286,4778186,2129003,1886500,510036,2354181
714208,8388607,4909256,4363205,4776916,2124323,1885611,508402,2352813
714331,8388607,4909233,4362446,4778021,2124336,1886503,509846,2353931
714455,8388607,4908293,4363326,4776026,2125361,1885042,509015,2350840
714578,8388607,4908057,4364705,4775446,2124760,1884076,508702,2350306
714711,8388607,4909885,4363261,4777438,2122663,1887863,510030,2352246
714845,8388607,4908765,4368163,4773730,2124097,1886122,509265,2350191
714968,8388607,4908423,4364348,4773624,2123995,1886815,510918,2352734
715161,8388607,4908258,4368030,4771927,2127010,1883511,512605,2349833
715284,8388607,4908806,4366691,4773892,2125406,1884650,513078,2348787
715418,8388607,4908858,4368626,4773636,2126368,1885792,514818,2348894
715551,8388607,4911184,4366248,4775471,2125671,1886213,513340,2348997
715674,8388607,4909550,4364517,4773255,2126338,1887254,513142,2349201
715807,8388607,4908556,4364592,4774338,2122309,1885750,511317,2353020
715941,8388607,4906056,4365202,4771298,2124831,1884901,513144,2351508
716074,8388607,4909826,4365626,4773376,2125905,1886380,511812,2353854
716207,8388607,4908266,4367085,4775021,2125525,1884759,512981,2353117
716341,8388607,4907107,4367481,4772145,2129126,1885673,514916,2351030
716484,8388607,4907958,4368289,4773895,2128226,1886366,513113,2351049
716617,8388607,4908157,4369467,4772696,2129481,1886041,512180,2351408
716810,8388607,4907430,4364611,4772833,2126372,1886554,510439,2354314
716944,8388607,4906170,4366132,4771450,2125650,1885475,510772,2352038
717077,8388607,4907918,4367061,4770637,2125503,1885487,512995,2351169
717220,8388607,4907672,4369292,4769220,2125070,1884248,511750,2351316
717353,8388607,4909048,4368757,4772997,2123396,1887287,508754,2351487
717487,8388607,4907110,4367048,4772885,2122512,1886361,505733,2353575
717620,8388607,4904923,4369842,4771182,2123874,1884918,504275,2354381
717763,8388607,4906852,4369924,4770210,2124922,1884659,506297,2352786
717896,8388607,4906905,4368787,4771071,2125234,1883431,502996,2350768
718040,8388607,4905719,4371231,4771775,2125864,1884804,505133,2352983
718183,8388607,4905790,4369185,4772165,2124670,1885294,504203,2354960
718326,8388607,4907044,4368537,4775404,2126924,1886768,502481,2355374
718529,8388607,4907456,4367412,4775307,2126658,1887849,501686,2353862
718673,8388607,4907601,4367640,4774812,2128808,1887025,502850,2354201
718816,8388607,4908231,4366837,4772683,2128963,1885658,505025,2351636
718949,8388607,4907325,4367163,4774834,2125970,1887939,501888,2352468
719093,8388607,4907417,4366844,4775398,2127760,1888773,501578,2354098
719226,8388607,4906767,4364874,4775227,2125142,1887174,500197,2352626
719359,8388607,4906793,4367927,4773711,2126211,1885401,501682,2349911
719502,8388607,4905621,4368106,4776128,2128067,1886697,502953,2349970
719646,8388607,4906320,4366456,4775365,2124587,1884870,500292,2349575
719789,8388607,4906527,4366255,4776321,2126426,1885975,501715,2350032
719932,8388607,4906558,4364128,4775347,2126387,1885362,499604,2348381
720085,8388607,4907599,4365815,4776343,2128055,1885808,502599,2351921
720329,8388607,4908651,4366293,4777986,2126108,1885005,503364,2353271
720452,8388607,4907012,4365863,4777139,2125978,1883572,501908,2350051
720575,8388607,4906242,4367580,4776355,2126750,1882577,504827,2348346
720699,8388607,4904677,4365907,4775802,2126463,1881436,504261,2348003
720822,8388607,4905172,4366168,4775446,2128994,1883698,504017,2347032
720955,8388607,4906812,4367246,4777522,2126687,1882048,504867,2344243
721078,8388607,4904779,4367326,4774295,2127051,1881538,502821,2345560
721202,8388607,4904162,4366875,4774529,2127013,1882310,501805,2346943
721325,8388607,4905399,4365816,4773801,2126697,1884601,501366,2348013
721448,8388607,4906177,4363948,4773698,2125603,1884662,501376,2348641
721572,8388607,4907028,4364111,4774746,2126180,1884925,502831,2348011
721695,8388607,4906864,4363207,4773927,2125313,1881760,504592,2346427
721878,8388607,4904269,4362353,4772555,2127528,1881399,506429,2346068
722001,8388607,4905695,4362893,4772962,2125454,1882060,508292,2346876
722135,8388607,4907455,4362075,4771646,2123924,1881586,509113,2347647
722268,8388607,4906976,4363890,4772387,2121861,1883681,508763,2348331
722401,8388607,4904638,4367364,4768576,2122198,1880645,508326,2344712
722534,8388607,4905453,4364989,4771190,2120428,1882044,508062,2344293
722667,8388607,4905310,4363029,4774158,2117868,1882573,507188,2344444
722801,8388607,4903737,4365475,4773008,2119784,1881558,506132,2345388
722934,8388607,4905012,4361459,4773559,2117896,1881739,506071,2347269
723067,8388607,4903512,4359095,4773555,2118532,1883918,507684,2346865
723201,8388607,4905071,4362139,4770629,2122581,1882550,510263,2347740
723334,8388607,4906544,4358967,4773519,2121455,1881756,509555,2346604
723527,8388607,4907334,4360893,4772578,2120418,1882571,509581,2349244
723660,8388607,4904732,4361194,4769741,2123013,1881301,510421,2349499
723794,8388607,4905934,4359340,4768755,2122080,1881842,507961,2348199
723927,8388607,4906445,4360589,4768837,2120010,1882140,508918,2350023
724050,8388607,4907454,4357832,4767778,2120309,1880873,507161,2347033
724184,8388607,4904837,4358760,4766969,2120539,1880704,510616,2347681
724317,8388607,4904138,4361300,4766774,2124075,1878918,507157,2345600
724450,8388607,4906506,4358657,4768291,2121504,1880895,505099,2346420
724593,8388607,4907274,4360284,4767822,2123771,1880143,506539,2347117
724727,8388607,4907244,4361249,4767256,2121806,1881558,507317,2349651
724870,8388607,4907220,4361895,4766299,2119030,1881220,507765,2347473
725003,8388607,4905069,4365892,4765977,2121689,1879583,507614,2346704
725207,8388607,4906537,4364577,4768053,2122425,1885003,511306,2351021
725340,8388607,4906403,4366640,4766838,2121382,1880381,510431,2347824
725483,8388607,4905449,4366976,4767524,2122628,1883143,511921,2350499
725617,8388607,4905948,4366266,4768291,2123225,1881856,512370,2349471
725750,8388607,4906992,4362808,4770030,2118479,1884008,510537,2350806
725883,8388607,4904389,4365346,4767921,2120961,1880154,509227,2348598
726026,8388607,4906107,4363374,4773466,2121932,1881734,509099,2347851
726170,8388607,4907329,4362502,4771887,2119953,1882254,510210,2348500
726313,8388607,4906791,4363716,4770501,2122324,1881826,507287,2346503
726456,8388607,4905361,4362647,4769405,2125122,1882361,508684,2346545
726609,8388607,4906045,4361595,4773022,2123764,1885117,507748,2348286
726753,8388607,4907215,4362641,4772890,2124234,1884414,507352,2348065
726956,8388607,4905997,4362663,4773003,2124011,1881419,507310,2345971
727099,8388607,4906725,4363791,4771722,2124582,1882358,506482,2347093
727232,8388607,4908402,4364096,4773297,2122591,1881399,504070,2348508
727376,8388607,4906334,4361954,4771378,2123815,1882133,503603,2349750
727519,8388607,4906011,4365489,4772265,2123246,1881196,504893,2348592
727662,8388607,4904892,4364741,4770580,2121157,1879866,500838,2344644
727805,8388607,4905802,4361451,4772609,2122483,1881580,503302,2348866
727959,8388607,4905234,4362790,4770511,2124152,1879025,503621,2346615
728102,8388607,4903631,4365297,4770951,2124511,1880548,500228,2346924
728245,8388607,4903996,4363394,4772979,2122120,1881386,500221,2347439
728418,8388607,4901082,4363506,4768756,2120411,1877233,500919,2346716
728542,8388607,4902809,4363358,4769690,2122527,1880507,503419,2350517
728725,8388607,4904326,4364519,4771492,2120134,1880670,500016,2350708
728848,8388607,4905926,4365070,4772576,2119346,1882558,502329,2350733
728972,8388607,4906841,4362408,4774303,2120405,1882927,504089,2351462
729095,8388607,4904739,4362536,4772135,2119353,1879460,503981,2349766
729218,8388607,4904000,4365508,4772709,2123402,1880561,505648,2350011
729341,8388607,4902598,4363663,4770771,2121412,1879521,502548,2350898
729475,8388607,4906382,4365677,4772499,2124192,1882346,503068,2351062
729598,8388607,4903468,4363404,4771844,2124417,1880093,502879,2351592
729721,8388607,4903864,4363494,4771384,2121850,1881462,502285,2352848
729855,8388607,4905401,4363157,4770841,2124840,1881958,502885,2352259
729988,8388607,4907135,4362136,4772780,2121629,1882354,501073,2354159
730111,8388607,4906923,4360634,4769055,2120940,1882054,500336,2355494
730294,8388607,4907425,4362659,4770304,2123343,1882040,500135,2354427
730428,8388607,4907970,4362457,4772133,2122691,1885487,499005,2352320
730551,8388607,4909050,4361770,4773779,2123063,1883724,501066,2354240
730674,8388607,4907767,4361425,4769656,2124244,1883834,502417,2353205
730807,8388607,4907396,4362066,4770839,2124572,1884250,502429,2354730
730941,8388607,4905555,4365730,4771248,2126511,1883892,504551,2353538
731074,8388607,4907887,4365677,4772900,2126952,1884467,505141,2353771
731197,8388607,4907054,4366978,4769361,2126868,1882423,503991,2353112
731330,8388607,4907515,4363466,4768723,2122334,1884200,503008,2352556
731464,8388607,4905595,4365855,4766720,2122017,1883415,503936,2353209
731597,8388607,4904027,4365036,4764788,2123833,1879819,500527,2351532
731730,8388607,4907855,4363837,4771973,2122851,1883488,502755,2351221
731924,8388607,4905453,4366277,4773016,2123125,1880918,501210,2349345
732057,8388607,4906567,4366135,4772771,2124246,1880730,501760,2348518
732190,8388607,4909152,4362512,4775054,2121316,1882612,500265,2348478
732323,8388607,4906526,4363123,4774542,2122880,1882014,502184,2349880
732467,8388607,4910181,4365362,4775871,2126418,1887271,500962,2352948
732600,8388607,4906186,4366020,4769446,2128062,1885153,502739,2352535
732733,8388607,4908074,4364146,4770558,2126366,1885779,501439,2353873
732866,8388607,4910495,4365172,4771802,2125750,1887774,503660,2354992
733000,8388607,4906977,4367092,4770733,2127228,1883005,501813,2350727
733133,8388607,4908854,4364742,4775506,2125282,1884087,502379,2350951
733266,8388607,4907630,4363669,4776515,2124377,1884018,502531,2350954
733400,8388607,4908407,4370227,4777951,2126954,1881313,502350,2347550
733593,8388607,4908980,4366683,4778510,2125620,1884884,503158,2349713
733726,8388607,4907390,4366516,4776614,2124072,1885281,502253,2351918
733859,8388607,4907003,4366694,4777019,2126762,1882575,504874,2349791
733993,8388607,4909513,4365078,4777684,2124356,1882221,502067,2349441
734126,8388607,4908262,4365332,4777038,2124692,1881966,503210,2347663
734259,8388607,4907607,4369513,4775141,2127529,1880984,502999,2349701
734402,8388607,4907397,4365772,4773152,2125301,1881025,501898,2350400
734546,8388607,4908253,4366461,4775751,2127589,1882851,503516,2351174
734689,8388607,4909024,4363504,4775582,2125075,1881985,502407,2351948
734840,8388607,4907695,4367072,4772732,2124543,1881691,503728,2350134
734983,8388607,4907701,4365838,4773850,2125383,1880745,503979,2351413
735126,8388607,4907825,4364827,4775016,2125996,1883617,504107,2350999
735329,8388607,4910345,4363429,4775731,2127096,1884675,504448,2348730
735473,8388607,4909791,4364366,4775293,2125934,1881844,504334,2347126
735616,8388607,4907586,4365817,4774076,2128406,1881655,507126,2348874
735759,8388607,4907843,4367154,4774462,2128083,1880303,504389,2348033
735902,8388607,4907104,4366172,4774155,2129228,1883749,504298,2348860
736046,8388607,4908081,4364587,4776737,2127478,1882839,502257,2348620
736189,8388607,4909041,4360573,4776219,2124814,1882761,502974,2347419
736332,8388607,4909653,4358455,4775256,2125199,1881396,504181,2347633
736475,8388607,4907782,4362646,4775402,2127074,1881329,503091,2345513
736659,8388607,4906662,4361574,4772446,2126615,1877842,503795,2346852
736782,8388607,4905906,4362423,4774715,2126081,1880809,504112,2349237
736905,8388607,4905719,4361614,4774756,2122154,1880922,503497,2349360
737088,8388607,4905603,4360893,4777574,2122311,1881935,503719,2350917
737212,8388607,4907680,4361969,4778177,2123379,1882746,503489,2353024
737335,8388607,4907378,4365044,4776433,2124014,1880737,504480,2350013
737458,8388607,4906305,4363490,4772614,2124629,1879978,505320,2349108
737581,8388607,4905564,4362120,4771830,2125057,1879180,506916,2350542
737705,8388607,4906668,4361199,4772856,2121589,1879256,507279,2350538
737828,8388607,4907211,4360168,4774311,2121235,1881650,506354,2350826
737951,8388607,4907328,4360784,4774314,2121963,1881819,506519,2351585
738074,8388607,4906851,4361787,4773367,2121942,1879834,505965,2349478
738198,8388607,4905339,4363588,4772568,2125333,1879692,506873,2348383
738331,8388607,4907190,4362450,4774210,2124076,1881226,505981,2350825
738464,8388607,4906959,4361646,4772528,2126237,1882011,507249,2352299
738657,8388607,4906230,4362983,4773695,2126114,1880776,508700,2352558
738781,8388607,4904742,4366600,4774328,2125439,1882218,508693,2353317
738904,8388607,4906154,4364438,4773767,2124607,1882592,507865,2353234
739027,8388607,4907825,4360912,4776152,2122961,1882894,506457,2353658
739161,8388607,4905117,4359502,4773974,2126314,1880530,506486,2351876
739284,8388607,4906299,4359450,4774971,2126237,1881757,505469,2350971
739417,8388607,4906619,4362124,4775156,2125621,1879706,505715,2351430
739550,8388607,4909034,4361513,4780083,2126051,1882836,504313,2352835
739684,8388607,4906381,4363230,4776073,2125380,1879987,503940,2353757
739807,8388607,4908446,4363006,4777685,2123464,1880289,501792,2353641
739940,8388607,4906490,4364884,4775064,2124248,1879423,503513,2354067
740074,8388607,4907822,4364698,4776273,2122931,1881009,505036,2350413
740267,8388607,4909152,4365367,4779606,2123818,1881494,505102,2347333
740400,8388607,4906472,4364951,4774740,2125151,1878200,504335,2346684
740533,8388607,4906733,4363271,4777162,2124418,1880515,504052,2349173
740667,8388607,4906040,4363726,4775760,2123663,1881645,503371,2349706
740800,8388607,4903891,4365529,4774297,2125806,1880074,505985,2346860
740933,8388607,4906006,4363004,4774907,2124387,1880130,505434,2343777
741066,8388607,4906269,4360981,4774739,2123314,1879821,506799,2343581
741210,8388607,4907966,4361670,4775821,2125321,1883013,507298,2343568
741343,8388607,4905538,4363190,4772398,2125496,1879731,506224,2345836
741476,8388607,4906717,4363473,4772861,2125687,1879858,507887,2345841
741610,8388607,4907994,4363249,4773314,2125166,1881757,505184,2347899
741753,8388607,4907386,4362544,4773372,2127056,1879919,504958,2348932
741966,8388607,4905530,4364092,4771883,2127135,1879385,504170,2350546
742099,8388607,4906657,4364711,4768468,2127199,1876768,505309,2349120
742233,8388607,4907507,4363436,4770417,2126866,1877683,505156,2350155
742366,8388607,4906081,4363444,4771891,2128481,1879505,504755,2349278
742509,8388607,4907022,4362859,4774688,2126724,1878896,504110,2348787
742652,8388607,4907255,4364464,4776046,2124930,1880823,504571,2348013
742786,8388607,4905638,4365343,4774057,2123120,1879277,505260,2348575
742929,8388607,4907328,4363168,4774129,2122975,1880677,504596,2349612
743072,8388607,4907556,4364591,4773003,2125647,1882117,504285,2349591
743215,8388607,4906994,4363457,4769543,2126420,1882831,505629,2346632
743358,8388607,4905226,4366618,4768224,2125261,1880668,505889,2349254
743492,8388607,4907518,4363998,4769811,2125068,1882230,504589,2350556
743695,8388607,4906048,4362831,4770954,2127158,1882776,506864,2351648
743838,8388607,4904743,4365210,4771249,2126430,1882948,506835,2347631
743981,8388607,4903226,4362943,4770555,2125829,1881296,506657,2344998
744125,8388607,4904299,4364551,4772994,2126172,1882670,505830,2347652
744268,8388607,4905293,4364477,4772493,2124531,1882178,505155,2347696
744411,8388607,4907045,4363311,4771787,2125198,1882318,506426,2348738
744555,8388607,4906308,4363904,4771102,2126814,1880643,504391,2344669
744738,8388607,4904653,4362907,4770152,2127085,1880152,506690,2345116
744861,8388607,4902202,4361688,4768401,2125663,1879606,504660,2346777
744984,8388607,4904436,4363791,4771679,2123885,1879234,502725,2346686
745117,8388607,4906110,4364267,4772341,2124923,1879543,502834,2348411
745241,8388607,4903764,4365122,4772865,2125891,1879513,501095,2348333
745424,8388607,4904141,4364509,4774254,2126279,1881230,499316,2351319
745547,8388607,4905387,4362234,4774880,2125888,1883241,498730,2351297
745670,8388607,4906785,4363263,4774733,2122789,1881586,495192,2351617
745794,8388607,4906383,4365335,4773194,2122242,1881461,495974,2352122
745917,8388607,4905005,4367225,4773080,2123698,1880416,497648,2348603
746040,8388607,4904327,4365734,4771560,2125380,1879894,497679,2348135
746163,8388607,4902509,4363880,4772244,2125493,1881518,500142,2348077
746287,8388607,4903696,4363730,4771936,2125131,1881011,497849,2348817
746410,8388607,4906057,4362159,4774731,2123664,1880452,497573,2347904
746543,8388607,4903700,4365844,4774000,2125721,1880362,500484,2349678
746667,8388607,4905863,4363962,4774023,2125396,1881832,499547,2350313
746800,8388607,4907200,4367316,4772796,2125735,1880048,499890,2348032
746993,8388607,4907801,4363361,4775697,2123126,1882368,500158,2350540
747116,8388607,4906697,4365145,4773622,2123810,1881133,498657,2351052
747239,8388607,4905460,4366009,4770988,2123019,1879467,496808,2349288
747373,8388607,4908334,4363129,4773731,2121859,1882509,497982,2351708
747506,8388607,4906255,4366019,4774552,2125719,1883916,501742,2353721
747639,8388607,4904164,4363894,4771051,2125888,1878899,499280,2349571
747763,8388607,4903952,4365302,4771104,2126199,1878400,500098,2345866
747896,8388607,4906484,4362501,4771149,2127048,1879488,499261,2346485
748029,8388607,4906877,4361313,4774898,2125912,1881836,499835,2349987
748163,8388607,4904343,4365342,4770739,2125879,1877405,499637,2344578
748296,8388607,4905101,4361938,4772511,2123981,1877828,501444,2345688
748429,8388607,4905015,4360183,4773418,2123532,1879713,500470,2348505
748622,8388607,4903743,4365121,4770881,2124372,1877527,501819,2344607
748756,8388607,4905063,4362704,4773368,2124150,1876415,501147,2343421
748899,8388607,4905306,4365381,4774099,2127189,1875979,502197,2345429
749032,8388607,4905222,4361580,4776224,2125036,1877960,499223,2346352
749176,8388607,4905261,4362003,4777092,2124698,1878197,498415,2345851
749309,8388607,4906384,4361739,4776729,2123163,1878147,496164,2347237
749452,8388607,4907433,4361202,4775849,2125332,1878607,497581,2350391
749585,8388607,4904623,4364457,4773000,2124286,1878087,497840,2350282
749719,8388607,4904355,4362757,4772423,2125774,1878463,498903,2348819
749852,8388607,4905378,4360144,4773245,2124142,1880779,498427,2351184
749995,8388607,4906238,4363295,4770829,2124287,1880979,500330,2351669
