,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
48,1.880417871,36.998218711,36.999361489,36.998458623,36.999233841,36.999848312,36.999863405,26.060853688,frac_capillaries_fast,70
49,1.920426762,36.998955685,36.998901296,36.998784542,36.997004221,36.999514098,36.999558928,26.615333778,conduction_frac_patient,10
50,1.960435652,36.997932600,36.997149013,36.999132543,36.998370948,36.999649307,37.000020973,27.169813586,,
51,2.000444543,36.998693843,36.996418350,36.999573321,36.999963785,37.000678278,37.000182259,27.724293109,,
52,2.040453434,36.997043355,36.999116377,36.999264600,36.997067684,37.000328907,37.001321028,28.278772349,,
53,2.080462325,36.997684928,36.996941299,36.998696153,36.997175728,37.000931696,37.000789192,28.833251304,,
54,2.120471216,36.996659048,36.999900834,36.998803557,36.999348140,37.000900639,36.999841873,29.387729975,,
55,2.160480107,36.999612480,36.999808684,36.999984132,36.998558926,37.001173970,36.999348559,29.942208361,,
56,2.200488998,36.997005628,36.998189336,36.999300694,36.998918058,37.000210095,37.000027675,30.496686462,,
57,2.240497888,36.997088525,37.000776764,36.998085924,36.997650547,37.001024874,37.000348564,31.051164277,,
58,2.280506779,36.998304455,36.997134672,36.998499407,37.001023330,36.999231729,37.000030022,31.605641806,,
59,2.320515670,36.999638970,36.997699733,36.998588967,36.998226149,37.000985192,37.000451343,32.160119050,,
60,2.360524561,36.997623357,36.998573675,36.999705283,36.998504302,36.998650623,36.998967001,32.714596006,,
61,2.400533452,36.998986214,36.998513001,36.998427516,36.998473100,36.999935740,37.000725992,33.269072674,,
62,2.440542343,37.000391958,36.997398762,36.998080308,36.999143801,36.999058805,37.000350090,33.823549055,,
63,2.480551234,36.997711554,36.999195057,36.997729019,36.998092629,36.999196653,37.001254556,34.378025145,,
64,2.520560124,36.999335031,36.998335303,36.999279855,36.996934217,36.999258236,37.000733719,34.932500945,,
65,2.560569015,36.998403431,36.998058603,36.999169065,36.998138526,37.001299279,37.000544628,35.486976455,,
66,2.600577906,37.000805060,36.998430193,36.998939485,36.999457361,36.999125874,37.000309120,36.041451672,,
67,2.640586797,36.998975835,36.998236784,36.999664174,36.997525043,37.000535073,37.000101712,36.595926595,,
68,2.680595688,36.998830862,36.998412707,36.996841304,36.999062916,37.000463828,37.000144619,37.150401223,,
69,2.720604579,36.999559180,36.997692876,36.999673844,36.999302689,36.999185774,37.000234138,37.704875555,,
70,2.760613470,37.001293021,36.998038177,36.999970651,36.998214900,37.000857332,36.999606890,38.259349589,,
71,2.800622361,37.001690976,36.997819400,37.000512979,36.998382334,36.999445333,37.000749702,38.813823323,,
72,2.840631251,37.000071583,36.998681140,36.998164786,36.997813504,37.001130040,37.001913787,39.368296757,,
73,2.880640142,37.001090645,36.998523095,37.000060022,36.997496273,37.001135399,37.000993462,39.922769888,,
74,2.920649033,37.001609067,36.998830574,36.997576605,36.999032939,36.999307267,36.999844650,40.477242715,,
75,2.960657924,37.000909656,37.000289654,36.996918314,36.998359826,36.999220575,36.998672124,41.031715237,,
76,3.000666815,37.001709483,36.998198280,36.999811564,36.999190222,36.997187331,36.999950597,41.586187451,,
77,3.040675706,37.000959810,36.996444001,36.998359555,36.998577996,37.001373014,37.001158209,42.140659357,,
78,3.080684597,37.001652872,36.998330678,36.997887216,37.000254477,37.000057077,37.001115578,42.695130954,,
79,3.120693487,37.003202539,36.997413864,36.999135849,36.997675847,37.000611172,36.997508516,43.249602240,,
80,3.160702378,37.002193190,36.997515270,36.999496357,36.996387208,37.001011731,36.999105602,43.804073213,,
81,3.200711269,37.002349128,36.996600699,36.997810060,36.998095103,36.998449778,37.000977892,44.358543873,,
82,3.240720160,37.003205613,36.997023077,36.998290633,36.998596855,37.000709217,37.001042126,44.913014220,,
83,3.280729051,37.004981647,36.995216968,37.000018309,36.999880148,37.000840232,36.999505474,45.467484252,,
84,3.320737942,37.002045100,36.997131901,36.997195684,36.998133751,36.999763435,36.999031856,46.021953968,,
85,3.360746833,37.002811551,36.998111649,36.998488391,36.999626413,36.998253900,37.000609420,46.576423369,,
86,3.400755723,37.004784470,36.996196607,36.999136321,36.998410522,36.997391707,36.998852822,47.130892453,,
87,3.440764614,37.004234706,36.996189286,36.999751559,36.999042117,36.999783062,37.002022105,47.685361221,,
88,3.480773505,37.004772190,36.998031856,36.998818727,36.998358849,36.999979005,36.999230523,48.239829672,,
89,3.520782396,37.005107986,36.996542222,36.998940281,36.998973770,37.000617145,36.999792508,48.794297807,,
90,3.560791287,37.005689207,36.998405808,37.000060558,36.999397235,37.000674978,37.001513095,49.348765625,,
91,3.600800178,37.005236014,36.997356544,36.998323124,36.998007711,36.999427191,36.999109714,49.903233127,,
92,3.640809069,37.004815815,36.997232017,36.998625356,36.997796322,37.000600130,36.999547561,50.457700313,,
93,3.680817960,37.006434529,36.997212409,36.999804808,36.997408626,37.000285008,36.998226002,51.012167183,,
94,3.720826850,37.006821024,36.998227260,36.998125469,36.997646416,37.000622439,37.000776056,51.566633738,,
95,3.760835741,37.006988175,36.997937328,36.999931593,36.997711125,36.999373368,36.998713325,52.121099978,,
96,3.800844632,37.006063636,36.997295980,36.999841637,36.998025598,36.999570298,36.998555416,52.675565904,,
97,3.840853523,37.006641440,36.998429791,36.998971472,36.996276862,37.000216297,37.000679332,53.230031517,,
98,3.880862414,37.009935824,36.998110757,37.000008041,36.998434788,37.001006933,37.000108616,53.784496817,,
99,3.920871305,37.009256928,36.997043848,36.999346262,36.998997753,37.000807882,37.000364773,54.338961806,,
100,3.960880196,37.008695690,36.996558889,36.998730425,36.997964497,36.998090023,37.001047745,54.893426483,,
101,4.000889086,37.009543896,36.997326050,36.997329478,36.998230156,36.998574276,36.999377499,55.447890850,,
102,4.040897977,37.009284309,36.997971316,36.997582850,37.000022982,37.000403524,36.998267272,56.002354905,,
103,4.080906868,37.008886140,36.996512839,36.997894293,36.996492846,37.000504785,37.000196279,56.556818654,,
104,4.120915759,37.010437971,36.996003025,36.999362081,36.998078043,37.000002715,36.999688218,57.111282094,,
105,4.160924650,37.011073309,36.996757053,36.997099217,36.998218416,37.001615486,37.002127658,57.665745227,,
106,4.200933541,37.010629093,36.996386592,36.999336804,36.999000718,36.999933407,36.998543506,58.220208053,,
107,4.240942432,37.011393490,36.996849591,36.998624474,36.997252388,37.000547318,37.000257539,58.774670574,,
108,4.280951323,37.012697306,36.995215189,36.997829029,36.997525788,36.998802607,37.001193585,59.329132792,,
109,4.320960213,37.013925273,36.997930461,36.998606482,36.998967375,36.997029382,36.999291866,59.883594704,,
110,4.360969104,37.012792536,36.995097482,36.998072876,36.997768569,36.999773659,36.998141839,60.438056315,,
111,4.400977995,37.012837191,36.997286573,36.997227682,36.999213579,36.997754485,36.998222843,60.992517622,,
112,4.440986886,37.015283712,36.996567041,36.997672496,36.999459198,37.000535917,36.999567463,61.546978629,,
113,4.480995777,37.013831416,36.997390566,36.998925266,36.998766805,36.998703040,36.999560664,62.101439334,,
114,4.521004668,37.016279972,36.996959556,36.998111339,36.999066655,37.000824039,36.998557480,62.655899741,,
115,4.561013559,37.016449265,36.995932231,36.997482322,36.998124713,36.999224257,36.999406853,63.210359849,,
116,4.601022449,37.016059425,36.998204342,36.998157662,36.997646168,37.000155678,36.999342926,63.764819657,,
117,4.641031340,37.016500233,36.996678854,36.997326843,36.999309236,37.000498896,36.998266578,64.319279171,,
118,4.681040231,37.015291795,36.995207022,36.997769250,36.997620621,36.999180697,36.999518855,64.873738385,,
119,4.721049122,37.017885063,36.995900206,36.997859890,36.998643938,37.000758239,37.001017873,65.428197302,,
120,4.761058013,37.017608232,36.994928535,36.999438642,36.996860424,36.999635837,37.000421539,65.982655926,,
121,4.801066904,37.017983950,36.996507429,36.998232148,36.998706736,37.000133239,37.000790368,66.537114253,,
122,4.841075795,37.018248830,36.996872340,36.999393915,36.998400346,36.999281811,37.000636107,67.091572287,,
123,4.881084685,37.020522967,36.996692435,36.997623421,36.997472130,37.001589464,36.999224633,67.646030029,,
124,4.921093576,37.021554942,36.995520579,36.999024633,36.998303965,36.999784364,36.999628754,68.200487476,,
125,4.961102467,37.020224396,36.995773781,36.998378869,36.997769832,37.000531743,36.998326396,68.754944631,,
126,5.001111358,37.022935420,36.999339870,36.999382279,36.998894384,37.000621216,37.000721679,69.309401495,,
127,5.041120249,37.020876957,36.994691193,36.996834817,36.997943617,36.998935026,37.000202352,69.863858067,,
128,5.081129140,37.023390100,36.995901180,36.998080095,36.998112511,37.000818956,37.000847798,70.418314349,,
129,5.121138031,37.023658948,36.997042448,36.997035515,36.996883922,36.999167689,37.000889040,70.972770342,,
130,5.161146922,37.022848593,36.997464958,36.998107760,36.996873036,37.000519546,36.999686039,71.527226045,,
131,5.201155812,37.022791801,36.997131900,37.000388834,36.997299493,36.998987626,36.999241708,72.081681459,,
132,5.241164703,37.022893776,36.996108236,37.000306796,36.997286077,36.999850752,37.000067418,72.636136586,,
133,5.281173594,37.026206330,36.996013560,36.997608320,36.998432649,37.000484837,37.000724368,73.190591425,,
134,5.321182485,37.023732978,36.994975014,36.999425205,36.998767089,36.998871882,36.998554041,73.745045978,,
135,5.361191376,37.025458261,36.996768669,36.998651478,36.995977712,36.999638971,37.000284410,74.299500242,,
136,5.401200267,37.026748599,36.996611810,36.997274951,36.998267028,37.000780429,37.000032241,74.853954221,,
137,5.441209158,37.027141750,36.997259014,36.999873916,36.996603560,37.000375913,37.000761436,75.408407914,,
138,5.481218048,37.025698732,36.997184407,36.996857615,36.998195828,37.001046091,36.999148752,75.962861322,,
139,5.521226939,37.024571394,36.995467239,36.997674055,36.999021165,36.999152970,37.001311240,76.517314447,,
140,5.561235830,37.026826419,36.995858121,36.997778309,36.998820691,37.001862460,37.000102388,77.071767286,,
141,5.601244721,37.029372825,36.995725993,36.999464256,36.997385854,36.998330270,37.000206742,77.626219844,,
142,5.641253612,37.027037774,36.996658609,36.997521765,36.998178012,37.000412223,37.001452562,78.180672117,,
143,5.681262503,37.027488923,36.995845369,36.995922853,36.998007839,37.000595291,37.001003882,78.735124108,,
144,5.721271394,37.029188476,36.995581574,36.996706317,36.997754053,36.999542777,36.999661191,79.289575817,,
145,5.761280285,37.030601742,36.997531382,36.997749664,36.998309801,37.000388704,36.999062542,79.844027244,,
146,5.801289175,37.030571021,36.995878951,36.997185795,36.997308426,37.001470795,37.000456303,80.398478390,,
147,5.841298066,37.032216067,36.996092114,36.997862552,36.997299553,37.001270473,36.998792293,80.952929256,,
148,5.881306957,37.032055032,36.996373442,36.998383209,36.998245751,36.998804833,36.999769456,81.507379841,,
149,5.921315848,37.032751662,36.996635355,36.997692754,36.998980467,37.000439797,36.998600098,82.061830146,,
150,5.961324739,37.032582733,36.996607927,36.995906559,36.995965194,37.000875630,36.999856475,82.616280174,,
151,6.001333630,37.033058132,36.995303029,36.997945357,36.997287033,36.999217241,37.001358345,83.170729923,,
152,6.041342521,37.031468924,36.994408295,36.998707296,36.996992548,36.999129510,36.999695316,83.725179392,,
153,6.081351411,37.032292068,36.995911643,36.996794051,36.996902346,37.000312713,36.998479194,84.279628584,,
154,6.121360302,37.034566646,36.996271407,36.995226274,36.997807406,37.000839698,36.999570220,84.834077498,,
155,6.161369193,37.033470651,36.995607187,36.998398741,36.998834498,36.998816728,36.998339628,85.388526134,,
156,6.201378084,37.033893184,36.995959574,36.995994379,36.999503765,36.999850576,37.000432655,85.942974494,,
157,6.241386975,37.034639865,36.995592138,36.997029432,36.999045753,37.000043854,37.000028881,86.497422578,,
158,6.281395866,37.036506478,36.995181281,36.999818405,36.997360957,37.000288350,36.999705491,87.051870386,,
159,6.321404757,37.035328481,36.996524482,36.998442204,36.997528272,36.999708920,36.998699596,87.606317918,,
160,6.361413647,37.035220186,36.995406450,36.998560227,36.997110755,36.999815425,37.000056521,88.160765176,,
161,6.401422538,37.035102655,36.995094780,36.997658723,36.997357121,37.001091922,36.999758384,88.715212157,,
162,6.441431429,37.036120619,36.995116825,36.996251456,36.997706182,36.999278504,37.001046546,89.269658865,,
163,6.481440320,37.037685298,36.995153778,36.996759259,36.996380026,36.998480454,37.000252734,89.824105299,,
164,6.521449211,37.037802284,36.993852970,36.997017001,36.998251537,37.001526561,36.999734594,90.378551458,,
165,6.561458102,37.039423744,36.996793420,36.997017283,36.996952748,37.001174289,37.000211280,90.932997345,,
166,6.601466993,37.039280567,36.995583045,36.998012728,36.997676944,37.001300554,36.997390015,91.487442960,,
167,6.641475884,37.038631440,36.995206665,36.999359771,36.997257550,36.999231926,36.999790265,92.041888300,,
168,6.681484774,37.040865548,36.995213044,36.996895746,36.998452375,37.000888444,36.998717387,92.596333370,,
169,6.721493665,37.039336731,36.996410826,36.996837103,36.999050137,36.999402691,36.999276386,93.150778166,,
170,6.761502556,37.040383162,36.996175735,36.996421696,36.999247533,37.001439747,36.999571044,93.705222690,,
171,6.801511447,37.041329332,36.995293364,36.999566216,36.996566387,36.999396611,37.000379814,94.259666943,,
172,6.841520338,37.041358142,36.995321038,36.997600403,36.998292295,36.998460024,36.998112601,94.814110924,,
173,6.881529229,37.045093918,36.997439483,36.997192468,36.998690305,36.999672278,36.998270065,95.368554634,,
174,6.921538120,37.044783245,36.993918539,36.998926700,36.997456709,36.999977244,37.002850480,95.922998074,,
175,6.961547010,37.043702738,36.995180863,36.998031789,37.000610070,37.000550492,36.999653469,96.477441240,,
176,7.001555901,37.042775241,36.995967102,36.997283944,36.997885360,37.000927857,36.999997958,97.031884137,,
177,7.041564792,37.041852425,36.996095396,36.998790518,36.997935215,36.999588077,37.000530931,97.586326764,,
178,7.081573683,37.043421856,36.994593516,36.996754135,36.997641750,36.999674233,36.999776787,98.140769123,,
179,7.121582574,37.043901002,36.995733440,36.996900912,36.996859121,37.000127597,36.999367406,98.695211212,,
180,7.161591465,37.045830388,36.995888776,36.996961819,36.996504881,36.999421357,36.998970163,99.249653029,,
181,7.201600356,37.045267892,36.996257614,36.996358838,36.999736048,37.001023068,37.000012634,99.804094574,,
182,7.241609246,37.046910824,36.994021255,36.997440443,36.998553631,37.000681992,36.998975697,100.358535853,,
183,7.281618137,37.043372114,36.996371862,36.999525639,36.996167258,36.999781036,37.000239140,100.912976861,,
184,7.321627028,37.046772995,36.994737515,36.997599541,36.997876832,36.998332902,36.998565734,101.467417600,,
185,7.361635919,37.045373329,36.995803744,36.997702725,36.995841567,36.999619535,36.999034786,102.021858069,,
