,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
8688,347.508959080,36.997450067,36.994552832,36.997264467,36.995654102,36.994779658,36.995108587,-360.994265151,,
8689,347.548962414,36.996624743,36.995057823,36.996307855,36.993957246,36.997552354,36.995860338,-360.994266784,,
8690,347.588965747,36.998099867,36.996282917,36.996653075,36.995241725,36.995577148,36.995248599,-360.994268414,,
8691,347.628969081,36.997765507,36.996362367,36.996881295,36.995297930,36.996228719,36.995861448,-360.994270045,,
8692,347.668972414,36.998979547,36.995991179,36.997050666,36.995903975,36.998086933,36.995968439,-360.994271673,,
8693,347.708975748,36.996717439,36.993748323,36.995958240,36.994071759,36.995816825,36.996858930,-360.994273296,,
8694,347.748979082,36.999631977,36.995410386,36.995404569,36.995485594,36.995247219,36.996063569,-360.994274920,,
8695,347.788982415,36.997851233,36.994126224,36.997064293,36.995977177,36.997821883,36.995891726,-360.994276544,,
8696,347.828985749,36.996880586,36.994074929,36.995978225,36.995254983,36.997239078,36.996556518,-360.994278167,,
8697,347.868989082,36.998097406,36.994872124,36.996572958,36.996693440,36.996949153,36.995042970,-360.994279786,,
8698,347.908992416,36.997634814,36.995872636,36.997831781,36.994814744,36.996373574,36.996351081,-360.994281405,,
8699,347.948995750,36.998138012,36.996738130,36.996308386,36.996673635,36.997126766,36.996899931,-360.994283022,,
8700,347.988999083,36.998089634,36.994994953,36.997481908,36.996840772,36.996344996,36.997137559,-360.994284637,,
8701,348.029002417,36.994954392,36.996445562,36.997295564,36.995740583,36.994848465,36.996116642,-360.994286254,,
8702,348.069005750,36.996793746,36.995835184,36.994877411,36.996772120,36.996325273,36.996677752,-360.994287867,,
8703,348.109009084,36.998253317,36.996281786,36.995186011,36.995516345,36.996052817,36.997568217,-360.994289480,,
8704,348.149012418,36.997923550,36.997087435,36.997429211,36.995944296,36.997443072,36.996223011,-360.994291094,,
8705,348.189015751,36.996946821,36.995722793,36.997655924,36.993326960,36.997983695,36.994162694,-360.994292704,,
8706,348.229019085,36.998654736,36.995788849,36.997080974,36.996539414,36.995334164,36.996772394,-360.994294313,,
8707,348.269022419,36.996712198,36.995831785,36.997825244,36.995416826,36.995462461,36.995623785,-360.994295923,,
8708,348.309025752,36.997903137,36.994961711,36.995427845,36.998401364,36.997962449,36.996615288,-360.994297527,,
8709,348.349029086,36.997570602,36.994424123,36.994112224,36.994256939,36.995633849,36.995971937,-360.994299133,,
8710,348.389032419,36.996487764,36.995469720,36.997368790,36.994797883,36.994047582,36.996313827,-360.994300739,,
8711,348.429035753,36.997730460,36.997355191,36.995237971,36.992491720,36.995426117,36.997177423,-360.994302343,,
8712,348.469039087,36.998086956,36.996723379,36.995172054,36.996354715,36.995801146,36.994631177,-360.994303945,,
8713,348.509042420,36.996246597,36.994859450,36.995413946,36.996135328,36.997513133,36.996360796,-360.994305545,,
8714,348.549045754,36.994879229,36.995292567,36.997731937,36.996564166,36.996750718,36.994836572,-360.994307145,,
8715,348.589049087,36.997402349,36.996467927,36.995627026,36.995145907,36.996010773,36.997970134,-360.994308744,,
8716,348.629052421,36.996482862,36.993880007,36.997576069,36.996076200,36.995395606,36.995564871,-360.994310340,,
8717,348.669055755,36.997570675,36.995595157,36.997886538,36.994097837,36.996391238,36.996090432,-360.994311935,,
8718,348.709059088,36.996333489,36.995478563,36.995891779,36.995343649,36.996901885,36.996844514,-360.994313530,,
8719,348.749062422,36.997232852,36.994147018,36.997959966,36.996635831,36.997108142,36.997393045,-360.994315123,,
8720,348.789065755,36.999901611,36.994609162,36.995408336,36.993349860,36.997366824,36.996803553,-360.994316714,,
8721,348.829069089,36.995264153,36.994528497,36.998006277,36.994570907,36.997333857,36.996175934,-360.994318306,,
8722,348.869072423,36.998842858,36.995611664,36.994462890,36.993806854,36.996340056,36.994403656,-360.994319896,,
8723,348.909075756,36.997023870,36.996884366,36.996814632,36.997080350,36.995506963,36.995174993,-360.994321486,,
8724,348.949079090,36.996717507,36.995886064,36.997837306,36.994810107,36.996089228,36.995557455,-360.994323076,,
8725,348.989082424,36.999469680,36.996223176,36.996567784,36.994917109,36.997706988,36.995198231,-360.994324662,,
8726,349.029085757,36.996106455,36.993853190,36.998769922,36.994641066,36.996396810,36.997811730,-360.994326245,,
8727,349.069089091,36.997846545,36.994345695,36.996929839,36.995324144,36.997115797,36.997070538,-360.994327828,,
8728,349.109092424,36.997720488,36.994946310,36.995640153,36.995956712,36.997478503,36.997595114,-360.994329412,,
8729,349.149095758,36.996693589,36.995743901,36.997605700,36.994694230,36.995984966,36.995848800,-360.994330991,,
8730,349.189099092,36.996581238,36.996629993,36.997232097,36.995023183,36.996747207,36.996472594,-360.994332572,,
8731,349.229102425,36.998038338,36.994065601,36.996187134,36.997914356,36.996337890,36.995013622,-360.994334149,,
8732,349.269105759,36.998626303,36.996635547,36.997786397,36.995897258,36.996918567,36.998635270,-360.994335728,,
8733,349.309109092,36.997800812,36.995044946,36.997846538,36.997580670,36.996146690,36.996207662,-360.994337302,,
8734,349.349112426,36.997924674,36.996944105,36.996611039,36.995855626,36.996601643,36.994941809,-360.994338877,,
8735,349.389115760,36.997228967,36.997356439,36.996287125,36.994919663,36.996645908,36.995268754,-360.994340450,,
8736,349.429119093,36.997233849,36.995652310,36.997333862,36.993802912,36.997002287,36.996127057,-360.994342022,,
8737,349.469122427,36.998668108,36.997012841,36.997625944,36.996692653,36.996179909,36.997851148,-360.994343593,,
8738,349.509125760,36.997809783,36.997328839,36.996031571,36.996690183,36.996889341,36.995857016,-360.994345163,,
8739,349.549129094,36.998472483,36.994451449,36.996136923,36.996752221,36.997685263,36.995517601,-360.994346729,,
8740,349.589132428,36.996606884,36.996162334,36.993353326,36.995124723,36.995803741,36.997264195,-360.994348297,,
8741,349.629135761,36.997287944,36.996054528,36.997011508,36.995580262,36.995760740,36.996128706,-360.994349864,,
8742,349.669139095,36.998430282,36.996370862,36.997538425,36.995388208,36.997015755,36.993611963,-360.994351427,,
8743,349.709142429,36.998360904,36.995253949,36.996744839,36.993667758,36.997483374,36.995530895,-360.994352990,,
8744,349.749145762,36.997224302,36.996505191,36.996198863,36.997622505,36.997690945,36.996156591,-360.994354551,,
8745,349.789149096,36.996793507,36.995579232,36.997662828,36.994413537,36.996258700,36.994743364,-360.994356113,,
8746,349.829152429,36.998711270,36.995953581,36.997103631,36.994359713,36.995822200,36.995137776,-360.994357674,,
8747,349.869155763,36.996406790,36.997007385,36.996633879,36.994761347,36.998202493,36.995382188,-360.994359233,,
8748,349.909159097,36.996271407,36.997875948,36.996889022,36.995244049,36.995535151,36.996032426,-360.994360792,,
8749,349.949162430,36.996609137,36.995885403,36.994182641,36.994216178,36.997512307,36.995760538,-360.994362352,,
8750,349.989165764,36.995750266,36.996023629,36.996548038,36.994297975,36.996739867,36.996075391,-360.994363907,,
8751,350.029169097,36.998786194,36.994767074,36.996247136,36.996603706,36.995780955,36.993448823,-360.994365459,,
8752,350.069172431,36.998182128,36.995548645,36.997398599,36.995374667,36.998191902,36.996074465,-360.994367008,,
