,Time,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
1518,60.700233411,36.963714055,37.000964873,-600.000000160,,
1519,60.740246749,36.961427807,36.999328008,-600.000000159,,
1520,60.780260087,36.962216344,37.000206008,-600.000000160,,
1521,60.820273424,36.962599579,37.000921600,-600.000000160,,
1522,60.860286762,36.962706590,36.999199215,-600.000000161,,
1523,60.900300100,36.964514277,37.000312006,-600.000000164,,
1524,60.940313438,36.963719627,37.000878725,-600.000000165,,
1525,60.980326776,36.962391989,36.999205503,-600.000000166,,
1526,61.020340113,36.963974791,37.000691070,-600.000000168,,
1527,61.060353451,36.962482909,37.000044956,-600.000000168,,
1528,61.100366789,36.963618811,36.997804535,-600.000000166,,
1529,61.140380127,36.964193344,37.000135509,-600.000000163,,
1530,61.180393464,36.965451715,36.999717355,-600.000000164,,
1531,61.220406802,36.964497851,37.001064036,-600.000000163,,
1532,61.260420140,36.964471569,36.999475901,-600.000000165,,
1533,61.300433478,36.965203603,37.000413128,-600.000000165,,
1534,61.340446816,36.964305319,36.998822189,-600.000000166,,
1535,61.380460153,36.964743665,36.999195920,-600.000000165,,
1536,61.420473491,36.964375272,37.000929587,-600.000000165,,
1537,61.460486829,36.964264256,36.999363642,-600.000000166,,
1538,61.500500167,36.965147914,36.998052516,-600.000000166,,
1539,61.540513505,36.965613516,37.000194731,-600.000000166,,
1540,61.580526842,36.965614684,37.000480827,-600.000000165,,
1541,61.620540180,36.965279108,37.000370747,-600.000000164,,
1542,61.660553518,36.966298394,37.001270790,-600.000000165,,
1543,61.700566856,36.965546852,37.000976692,-600.000000163,,
1544,61.740580193,36.965686001,36.998728926,-600.000000163,,
1545,61.780593531,36.966294943,36.999789578,-600.000000163,,
1546,61.820606869,36.964907355,37.000754671,-600.000000162,,
1547,61.860620207,36.965850939,36.999990662,-600.000000159,,
1548,61.900633545,36.967033129,37.000956295,-600.000000161,,
1549,61.940646882,36.968090969,36.999975266,-600.000000164,,
1550,61.980660220,36.968579932,36.998103391,-600.000000165,,
1551,62.020673558,36.967492163,36.998661374,-600.000000166,,
1552,62.060686896,36.967494367,37.000319990,-600.000000166,,
1553,62.100700233,36.964875153,36.999274353,-600.000000166,,
1554,62.140713571,36.966423279,36.999733556,-600.000000165,,
1555,62.180726909,36.967948035,37.002981060,-600.000000165,,
1556,62.220740247,36.967221014,36.998876646,-600.000000166,,
1557,62.260753585,36.966764686,36.998317074,-600.000000164,,
1558,62.300766922,36.966337239,36.999128872,-600.000000162,,
1559,62.340780260,36.967076773,36.999309891,-600.000000163,,
1560,62.380793598,36.968648631,36.998670935,-600.000000162,,
1561,62.420806936,36.969638271,37.000492785,-600.000000162,,
1562,62.460820273,36.968933598,36.999578584,-600.000000162,,
1563,62.500833611,36.968588575,36.999846649,-600.000000161,,
1564,62.540846949,36.968091222,36.998818940,-600.000000163,,
1565,62.580860287,36.970092329,37.000122058,-600.000000164,,
1566,62.620873625,36.968598963,37.001064653,-600.000000165,,
1567,62.660886962,36.969415803,36.998756271,-600.000000167,,
1568,62.700900300,36.969101194,36.999992570,-600.000000168,,
1569,62.740913638,36.967659664,37.000551604,-600.000000170,,
1570,62.780926976,36.968602825,37.000539731,-600.000000169,,
1571,62.820940313,36.972386899,36.999097885,-600.000000168,,
1572,62.860953651,36.969712841,37.000981843,-600.000000168,,
1573,62.900966989,36.968284672,36.998147759,-600.000000167,,
1574,62.940980327,36.968257659,37.000804139,-600.000000168,,
1575,62.980993665,36.969563813,36.999828862,-600.000000168,,
1576,63.021007002,36.968922738,36.999665625,-600.000000169,,
1577,63.061020340,36.970098244,37.002145161,-600.000000167,,
1578,63.101033678,36.968859426,36.999391081,-600.000000169,,
1579,63.141047016,36.970930980,36.999789867,-600.000000166,,
1580,63.181060353,36.970028090,36.998898028,-600.000000164,,
1581,63.221073691,36.970444940,36.999422387,-600.000000164,,
1582,63.261087029,36.969331327,37.001575796,-600.000000166,,
1583,63.301100367,36.972422794,37.001400091,-600.000000170,,
1584,63.341113705,36.972136447,37.000363345,-600.000000171,,
1585,63.381127042,36.970232802,36.998157308,-600.000000171,,
1586,63.421140380,36.972707463,36.999771586,-600.000000170,,
1587,63.461153718,36.970866345,36.999530297,-600.000000169,,
1588,63.501167056,36.971605955,37.000982800,-600.000000170,,
1589,63.541180393,36.970787832,37.000463029,-600.000000168,,
1590,63.581193731,36.970294491,36.999091806,-600.000000168,,
1591,63.621207069,36.971785252,37.000476098,-600.000000169,,
1592,63.661220407,36.970920317,37.000350840,-600.000000171,,
1593,63.701233745,36.973442684,36.999618354,-600.000000170,,
1594,63.741247082,36.972387070,36.999087199,-600.000000170,,
1595,63.781260420,36.972688031,36.999530135,-600.000000171,,
1596,63.821273758,36.971916404,36.999659481,-600.000000169,,
1597,63.861287096,36.972098781,37.002174554,-600.000000168,,
1598,63.901300433,36.972051374,36.999286148,-600.000000169,,
1599,63.941313771,36.974501503,37.000452939,-600.000000170,,
1600,63.981327109,36.972030153,36.998574477,-600.000000167,,
1601,64.021340447,36.972620004,36.998141774,-600.000000167,,
1602,64.061353785,36.974095331,37.000766482,-600.000000165,,
1603,64.101367122,36.973179373,36.999861584,-600.000000165,,
1604,64.141380460,36.973355598,37.000375309,-600.000000163,,
1605,64.181393798,36.972445366,36.998378353,-600.000000163,,
1606,64.221407136,36.975611817,37.000893178,-600.000000162,,
1607,64.261420473,36.974104095,36.998805644,-600.000000163,,
1608,64.301433811,36.972042933,36.999508879,-600.000000161,,
1609,64.341447149,36.972003109,36.999851196,-600.000000159,,
1610,64.381460487,36.975041218,36.999974359,-600.000000158,,
1611,64.421473825,36.973678801,36.999188950,-600.000000157,,
1612,64.461487162,36.974728265,36.999349526,-600.000000155,,
1613,64.501500500,36.975333291,36.999703953,-600.000000155,,
1614,64.541513838,36.974048959,36.999770516,-600.000000156,,
1615,64.581527176,36.974489799,36.999907582,-600.000000155,,
1616,64.621540514,36.974066586,37.000278833,-600.000000154,,
1617,64.661553851,36.973692965,37.001272480,-600.000000151,,
1618,64.701567189,36.973241392,36.999603176,-600.000000149,,
1619,64.741580527,36.973452791,36.997633059,-600.000000148,,
1620,64.781593865,36.975608491,36.998959345,-600.000000146,,
1621,64.821607202,36.974738265,36.999680219,-600.000000147,,
1622,64.861620540,36.972499252,36.999332142,-600.000000149,,
1623,64.901633878,36.978566541,36.998655802,-600.000000149,,
1624,64.941647216,36.977009770,37.000487916,-600.000000149,,
1625,64.981660554,36.975158785,37.000983831,-600.000000150,,
1626,65.021673891,36.975845228,36.999218487,-600.000000149,,
1627,65.061687229,36.975456752,36.999077921,-600.000000152,,
1628,65.101700567,36.974886426,37.000575631,-600.000000150,,
1629,65.141713905,36.974791966,36.999647338,-600.000000149,,
1630,65.181727242,36.975866732,37.000824115,-600.000000147,,
1631,65.221740580,36.975478827,37.000732895,-600.000000147,,
1632,65.261753918,36.974115628,37.000407337,-600.000000144,,
1633,65.301767256,36.975629542,36.999490522,-600.000000145,,
1634,65.341780594,36.976459313,37.000337443,-600.000000148,,
1635,65.381793931,36.976985620,36.999520836,-600.000000149,,
1636,65.421807269,36.977777322,36.998285557,-600.000000149,,
1637,65.461820607,36.978901445,36.999719028,-600.000000149,,
1638,65.501833945,36.976444207,37.000300718,-600.000000148,,
1639,65.541847282,36.976631241,37.001694499,-600.000000148,,
1640,65.581860620,36.976885610,37.000502864,-600.000000148,,
1641,65.621873958,36.975830812,36.999246841,-600.000000147,,
1642,65.661887296,36.977427857,36.999290291,-600.000000148,,
1643,65.701900634,36.976502906,36.997957941,-600.000000147,,
1644,65.741913971,36.977713380,36.998211457,-600.000000147,,
1645,65.781927309,36.977583724,37.000118665,-600.000000147,,
1646,65.821940647,36.977229218,36.997462132,-600.000000147,,
1647,65.861953985,36.976106532,36.998879116,-600.000000147,,
1648,65.901967322,36.977317742,37.001923071,-600.000000149,,
1649,65.941980660,36.976762393,37.001073336,-600.000000151,,
1650,65.981993998,36.977884486,37.001030983,-600.000000152,,
1651,66.022007336,36.978214538,37.000979574,-600.000000153,,
1652,66.062020674,36.978284483,36.999655852,-600.000000154,,
1653,66.102034011,36.976333247,36.999826243,-600.000000154,,
1654,66.142047349,36.978431795,36.999764952,-600.000000156,,
1655,66.182060687,36.977342978,36.998971977,-600.000000156,,
1656,66.222074025,36.977909996,36.999679832,-600.000000156,,
1657,66.262087362,36.976994286,37.001018035,-600.000000156,,
1658,66.302100700,36.978332245,36.998485963,-600.000000153,,
1659,66.342114038,36.978510392,37.000692720,-600.000000154,,
1660,66.382127376,36.979967285,37.001647303,-600.000000154,,
1661,66.422140714,36.977795031,36.997805892,-600.000000152,,
1662,66.462154051,36.976939104,36.999733315,-600.000000152,,
1663,66.502167389,36.977343421,37.000141298,-600.000000153,,
1664,66.542180727,36.977244761,37.000412107,-600.000000156,,
1665,66.582194065,36.977603458,36.998247078,-600.000000157,,
1666,66.622207402,36.978474465,37.000633638,-600.000000158,,
1667,66.662220740,36.980291573,36.999785415,-600.000000154,,
1668,66.702234078,36.980130066,37.001863385,-600.000000154,,
1669,66.742247416,36.980119551,36.997828391,-600.000000151,,
1670,66.782260754,36.978047278,37.000322429,-600.000000151,,
1671,66.822274091,36.979412621,36.999712688,-600.000000149,,
1672,66.862287429,36.980582501,36.998905878,-600.000000149,,
1673,66.902300767,36.979804804,36.998224267,-600.000000146,,
1674,66.942314105,36.978334139,37.000993521,-600.000000146,,
1675,66.982327442,36.979438489,36.999367934,-600.000000147,,
1676,67.022340780,36.979141095,36.998046630,-600.000000147,,
1677,67.062354118,36.980066865,36.998268796,-600.000000147,,
1678,67.102367456,36.976359505,36.997698314,-600.000000147,,
1679,67.142380794,36.978039919,37.000260899,-600.000000145,,
1680,67.182394131,36.981416973,37.000551041,-600.000000147,,
1681,67.222407469,36.979435670,37.001709908,-600.000000147,,
1682,67.262420807,36.980975849,36.999890685,-600.000000146,,
1683,67.302434145,36.979693059,36.998720342,-600.000000145,,
1684,67.342447482,36.979611543,37.000386713,-600.000000145,,
1685,67.382460820,36.979688850,37.000360713,-600.000000145,,
1686,67.422474158,36.980470775,37.000478470,-600.000000144,,
1687,67.462487496,36.980795311,36.998976925,-600.000000145,,
1688,67.502500834,36.980683959,37.000476300,-600.000000142,,
1689,67.542514171,36.981143226,36.999179577,-600.000000144,,
1690,67.582527509,36.981162253,36.999787875,-600.000000145,,
1691,67.622540847,36.981329392,37.001428408,-600.000000146,,
1692,67.662554185,36.983136526,36.998407626,-600.000000146,,
1693,67.702567523,36.980747395,37.000213516,-600.000000148,,
1694,67.742580860,36.982585787,36.999672419,-600.000000148,,
1695,67.782594198,36.980775038,37.000956615,-600.000000145,,
1696,67.822607536,36.981147566,36.998103589,-600.000000147,,
1697,67.862620874,36.982220926,36.999916523,-600.000000146,,
1698,67.902634211,36.982828904,36.999062359,-600.000000146,,
1699,67.942647549,36.981366192,37.001111976,-600.000000147,,
1700,67.982660887,36.981075467,37.000732788,-600.000000148,,
1701,68.022674225,36.981985519,37.000667661,-600.000000147,,
1702,68.062687563,36.982062149,36.998677905,-600.000000145,,
1703,68.102700900,36.983398481,37.000077621,-600.000000145,,
1704,68.142714238,36.981725897,36.999013482,-600.000000144,,
1705,68.182727576,36.981805738,36.999447040,-600.000000146,,
1706,68.222740914,36.982370979,36.999975596,-600.000000144,,
1707,68.262754251,36.982555082,36.998719407,-600.000000145,,
1708,68.302767589,36.981309543,36.998458237,-600.000000144,,
1709,68.342780927,36.983753453,36.999237035,-600.000000144,,
1710,68.382794265,36.982384941,36.999538524,-600.000000143,,
1711,68.422807603,36.982061788,36.998339204,-600.000000144,,
1712,68.462820940,36.981825419,36.997020761,-600.000000143,,
1713,68.502834278,36.982678876,37.000928560,-600.000000143,,
1714,68.542847616,36.982267345,37.000640795,-600.000000142,,
1715,68.582860954,36.983714413,37.001154952,-600.000000142,,
1716,68.622874291,36.981929387,36.998028313,-600.000000142,,
1717,68.662887629,36.983480555,36.999445036,-600.000000143,,
1718,68.702900967,36.984392671,37.000580933,-600.000000140,,
1719,68.742914305,36.982991307,36.999827475,-600.000000139,,
1720,68.782927643,36.982232902,37.000449476,-600.000000139,,
1721,68.822940980,36.982981402,36.999568277,-600.000000138,,
1722,68.862954318,36.983789813,36.999322303,-600.000000138,,
1723,68.902967656,36.983901241,36.998313222,-600.000000137,,
1724,68.942980994,36.984072329,36.998664250,-600.000000136,,
1725,68.982994331,36.983374890,37.000413390,-600.000000136,,
1726,69.023007669,36.983872980,36.998701776,-600.000000138,,
1727,69.063021007,36.982896389,36.999835893,-600.000000138,,
1728,69.103034345,36.982900099,36.999128694,-600.000000135,,
1729,69.143047683,36.984453913,36.999116995,-600.000000135,,
1730,69.183061020,36.984862649,36.998077298,-600.000000136,,
1731,69.223074358,36.982644316,36.998033343,-600.000000137,,
1732,69.263087696,36.984124633,36.999980219,-600.000000137,,
1733,69.303101034,36.983648357,36.998436474,-600.000000138,,
1734,69.343114371,36.984081602,36.998404407,-600.000000137,,
1735,69.383127709,36.986044604,36.997472699,-600.000000137,,
1736,69.423141047,36.983900418,36.999071045,-600.000000136,,
1737,69.463154385,36.986028744,36.998965206,-600.000000137,,
1738,69.503167723,36.985867646,36.999645565,-600.000000137,,
1739,69.543181060,36.986367159,37.001125247,-600.000000138,,
1740,69.583194398,36.984665538,36.998723215,-600.000000142,,
1741,69.623207736,36.985107362,37.000477520,-600.000000141,,
1742,69.663221074,36.985501076,37.000466988,-600.000000143,,
1743,69.703234411,36.985344978,36.999107352,-600.000000142,,
1744,69.743247749,36.983907683,36.997967009,-600.000000142,,
1745,69.783261087,36.983991882,36.999871184,-600.000000143,,
1746,69.823274425,36.985410614,36.999394803,-600.000000144,,
1747,69.863287763,36.983730478,37.000502138,-600.000000143,,
1748,69.903301100,36.984472654,36.999604736,-600.000000143,,
1749,69.943314438,36.985604809,36.998405970,-600.000000141,,
1750,69.983327776,36.985352327,36.999748647,-600.000000142,,
1751,70.023341114,36.984160805,37.000180268,-600.000000141,,
1752,70.063354451,36.984745523,36.997585292,-600.000000140,,
1753,70.103367789,36.984392138,36.998627570,-600.000000142,,
1754,70.143381127,36.986883940,36.998153001,-600.000000140,,
1755,70.183394465,36.983970929,36.998740685,-600.000000137,,
1756,70.223407803,36.986046003,36.998986967,-600.000000133,,
1757,70.263421140,36.984390034,37.000494264,-600.000000133,,
1758,70.303434478,36.985699294,36.999045396,-600.000000134,,
1759,70.343447816,36.986786717,36.998733720,-600.000000131,,
1760,70.383461154,36.985826294,36.999955758,-600.000000131,,
1761,70.423474491,36.984844879,36.998365360,-600.000000130,,
1762,70.463487829,36.985583287,36.997354508,-600.000000129,,
1763,70.503501167,36.986339160,36.999260614,-600.000000128,,
1764,70.543514505,36.985173001,36.998754480,-600.000000128,,
1765,70.583527843,36.985886763,37.000428955,-600.000000126,,
1766,70.623541180,36.984698241,36.999363499,-600.000000121,,
1767,70.663554518,36.986422327,36.999176317,-600.000000121,,
1768,70.703567856,36.986259753,37.000396468,-600.000000122,,
1769,70.743581194,36.986093090,37.000287071,-600.000000123,,
1770,70.783594532,36.984536367,36.999125873,-600.000000125,,
1771,70.823607869,36.983839760,36.998723127,-600.000000122,,
1772,70.863621207,36.986579205,36.998754348,-600.000000123,,
1773,70.903634545,36.988283082,37.000011258,-600.000000120,,
1774,70.943647883,36.986850217,37.000319038,-600.000000118,,
1775,70.983661220,36.987057573,36.997336006,-600.000000115,,
1776,71.023674558,36.985102871,37.001652629,-600.000000115,,
1777,71.063687896,36.986922676,36.998040224,-600.000000114,,
1778,71.103701234,36.986913409,36.997441748,-600.000000111,,
1779,71.143714572,36.987026658,37.000129379,-600.000000111,,
1780,71.183727909,36.986106675,37.000059263,-600.000000109,,
1781,71.223741247,36.985706752,36.999335720,-600.000000108,,
1782,71.263754585,36.987275890,37.000110874,-600.000000108,,
1783,71.303767923,36.985437547,36.998468320,-600.000000110,,
1784,71.343781260,36.987488632,36.999761864,-600.000000108,,
1785,71.383794598,36.986265386,36.997833576,-600.000000108,,
1786,71.423807936,36.985782394,36.999399233,-600.000000106,,
1787,71.463821274,36.987437327,36.999465060,-600.000000106,,
1788,71.503834612,36.988705932,36.998560768,-600.000000104,,
1789,71.543847949,36.987779236,36.997987626,-600.000000106,,
1790,71.583861287,36.987147993,36.999818717,-600.000000104,,
1791,71.623874625,36.988818310,36.999033708,-600.000000102,,
1792,71.663887963,36.985576774,36.997668584,-600.000000102,,
1793,71.703901300,36.986754586,36.998552583,-600.000000102,,
1794,71.743914638,36.988693878,36.998461155,-600.000000102,,
1795,71.783927976,36.987622425,36.999061838,-600.000000105,,
1796,71.823941314,36.988229762,36.996323695,-600.000000104,,
1797,71.863954652,36.986782592,36.997718150,-600.000000103,,
1798,71.903967989,36.986710278,36.997130339,-600.000000102,,
1799,71.943981327,36.986251864,36.998862114,-600.000000102,,
1800,71.983994665,36.988239319,36.999200873,-600.000000102,,
1801,72.024008003,36.986927512,36.999003431,-600.000000102,,
1802,72.064021340,36.987374019,36.998568656,-600.000000102,,
1803,72.104034678,36.985715140,36.997706495,-600.000000104,,
1804,72.144048016,36.987792079,36.999108066,-600.000000101,,
1805,72.184061354,36.986650922,36.998560647,-600.000000098,,
1806,72.224074692,36.986906509,36.997049801,-600.000000098,,
1807,72.264088029,36.986354273,36.998733889,-600.000000097,,
1808,72.304101367,36.986818934,36.999348217,-600.000000099,,
1809,72.344114705,36.988077956,36.998969814,-600.000000100,,
1810,72.384128043,36.986678716,36.998892005,-600.000000102,,
1811,72.424141380,36.987456959,36.999235528,-600.000000101,,
1812,72.464154718,36.989321453,36.997905156,-600.000000102,,
1813,72.504168056,36.987967503,36.999463487,-600.000000102,,
1814,72.544181394,36.987852679,36.997800330,-600.000000103,,
1815,72.584194732,36.988191372,36.999568254,-600.000000103,,
1816,72.624208069,36.988737071,36.999594455,-600.000000101,,
1817,72.664221407,36.987122073,36.999009886,-600.000000100,,
1818,72.704234745,36.989037087,36.998799265,-600.000000101,,
1819,72.744248083,36.988615050,36.999526716,-600.000000101,,
1820,72.784261420,36.988347244,36.999724054,-600.000000096,,
1821,72.824274758,36.988792773,36.997538035,-600.000000095,,
1822,72.864288096,36.989018700,36.999324396,-600.000000097,,
1823,72.904301434,36.989200103,36.998012202,-600.000000093,,
1824,72.944314772,36.987177476,36.997729720,-600.000000090,,
1825,72.984328109,36.988863590,36.997619417,-600.000000089,,
1826,73.024341447,36.987402777,36.997292437,-600.000000087,,
1827,73.064354785,36.986757700,36.997317957,-600.000000087,,
1828,73.104368123,36.987759428,36.999287379,-600.000000087,,
1829,73.144381460,36.988614382,36.997764079,-600.000000088,,
1830,73.184394798,36.988978040,36.996900527,-600.000000086,,
1831,73.224408136,36.989294847,36.998711551,-600.000000086,,
1832,73.264421474,36.990108517,36.997116275,-600.000000089,,
1833,73.304434812,36.988404466,36.996239638,-600.000000090,,
1834,73.344448149,36.988416767,36.999066628,-600.000000091,,
1835,73.384461487,36.989063153,36.997554064,-600.000000091,,
1836,73.424474825,36.987986694,36.998330925,-600.000000089,,
1837,73.464488163,36.987579827,36.999233042,-600.000000088,,
1838,73.504501501,36.989857925,36.997308512,-600.000000088,,
1839,73.544514838,36.988951650,36.999409606,-600.000000087,,
1840,73.584528176,36.988352405,36.998657144,-600.000000087,,
1841,73.624541514,36.989375127,36.998759982,-600.000000087,,
1842,73.664554852,36.989626349,36.998300523,-600.000000086,,
1843,73.704568189,36.989321255,36.998882856,-600.000000089,,
1844,73.744581527,36.990737794,37.000310214,-600.000000093,,
1845,73.784594865,36.989414923,36.997729315,-600.000000093,,
1846,73.824608203,36.989605556,36.999615772,-600.000000094,,
1847,73.864621541,36.989666518,36.997550556,-600.000000094,,
1848,73.904634878,36.988698702,36.997429621,-600.000000094,,
1849,73.944648216,36.989287547,36.996697431,-600.000000095,,
1850,73.984661554,36.990216071,36.996265875,-600.000000096,,
1851,74.024674892,36.990237229,36.996937009,-600.000000096,,
1852,74.064688229,36.989855874,36.998849122,-600.000000096,,
1853,74.104701567,36.990183601,36.998977876,-600.000000099,,
1854,74.144714905,36.990954784,36.998753068,-600.000000100,,
1855,74.184728243,36.992368813,37.000099389,-600.000000102,,
1856,74.224741581,36.989633119,36.999660249,-600.000000102,,
1857,74.264754918,36.989443683,36.998648090,-600.000000101,,
1858,74.304768256,36.989430081,36.999917850,-600.000000102,,
1859,74.344781594,36.990243125,36.996697434,-600.000000105,,
1860,74.384794932,36.989584087,36.998137198,-600.000000105,,
1861,74.424808269,36.991746704,36.998323701,-600.000000103,,
1862,74.464821607,36.989266342,36.997064386,-600.000000102,,
1863,74.504834945,36.990985108,36.998393920,-600.000000105,,
1864,74.544848283,36.989828047,36.996773208,-600.000000103,,
1865,74.584861621,36.989868452,36.999337362,-600.000000101,,
1866,74.624874958,36.989276355,36.998464725,-600.000000099,,
1867,74.664888296,36.991339756,36.998170031,-600.000000101,,
1868,74.704901634,36.991144402,36.998588805,-600.000000102,,
1869,74.744914972,36.992192010,36.997822057,-600.000000098,,
1870,74.784928309,36.989188966,36.997975668,-600.000000099,,
1871,74.824941647,36.988824159,36.997490213,-600.000000099,,
1872,74.864954985,36.990621059,36.997268749,-600.000000097,,
1873,74.904968323,36.991949598,36.996751104,-600.000000098,,
1874,74.944981661,36.990844050,36.999535564,-600.000000100,,
1875,74.984994998,36.989398304,36.998549095,-600.000000100,,
1876,75.025008336,36.990832815,36.998971878,-600.000000103,,
1877,75.065021674,36.989973817,36.998575006,-600.000000106,,
1878,75.105035012,36.990237940,36.997096272,-600.000000107,,
1879,75.145048349,36.990533703,36.998292897,-600.000000107,,
1880,75.185061687,36.989913487,36.998511079,-600.000000107,,
1881,75.225075025,36.988911642,36.998323920,-600.000000110,,
1882,75.265088363,36.991176205,36.997673619,-600.000000111,,
1883,75.305101701,36.990754222,36.996195763,-600.000000110,,
1884,75.345115038,36.991172418,36.998373454,-600.000000111,,
1885,75.385128376,36.992924857,36.997251139,-600.000000112,,
1886,75.425141714,36.991119737,36.997886794,-600.000000113,,
1887,75.465155052,36.991495860,36.997782691,-600.000000111,,
1888,75.505168389,36.990630126,36.997287127,-600.000000112,,
1889,75.545181727,36.992254831,36.996538052,-600.000000114,,
1890,75.585195065,36.990502256,36.997615686,-600.000000115,,
1891,75.625208403,36.990759262,36.997798594,-600.000000113,,
1892,75.665221741,36.991351571,36.998451528,-600.000000114,,
1893,75.705235078,36.991935606,36.997200664,-600.000000113,,
1894,75.745248416,36.989583822,36.997210461,-600.000000113,,
1895,75.785261754,36.991136248,36.997579973,-600.000000113,,
1896,75.825275092,36.993616877,36.997474958,-600.000000110,,
1897,75.865288429,36.991540153,36.998385694,-600.000000106,,
1898,75.905301767,36.991495359,36.996048507,-600.000000105,,
1899,75.945315105,36.992677867,36.998552455,-600.000000107,,
1900,75.985328443,36.989607656,36.997133917,-600.000000109,,
1901,76.025341781,36.992600826,36.999523705,-600.000000112,,
1902,76.065355118,36.990795861,36.997344279,-600.000000112,,
1903,76.105368456,36.990980685,36.999464963,-600.000000113,,
1904,76.145381794,36.989793871,36.996223865,-600.000000113,,
1905,76.185395132,36.991921825,36.996696871,-600.000000114,,
1906,76.225408469,36.992003970,36.996617939,-600.000000114,,
1907,76.265421807,36.993415631,36.995620908,-600.000000114,,
1908,76.305435145,36.991935417,36.997643592,-600.000000114,,
1909,76.345448483,36.991539231,36.996608501,-600.000000115,,
1910,76.385461821,36.991586015,36.997143204,-600.000000115,,
1911,76.425475158,36.993150301,36.998153664,-600.000000117,,
1912,76.465488496,36.991057799,36.996769408,-600.000000115,,
1913,76.505501834,36.992159929,36.997839223,-600.000000116,,
1914,76.545515172,36.992312006,36.996586509,-600.000000118,,
1915,76.585528510,36.990834653,36.995977953,-600.000000122,,
1916,76.625541847,36.992128834,36.998744629,-600.000000123,,
1917,76.665555185,36.991981442,36.997882519,-600.000000124,,
1918,76.705568523,36.991610895,36.999122686,-600.000000123,,
1919,76.745581861,36.992821267,36.996660705,-600.000000125,,
1920,76.785595198,36.993208133,36.997705773,-600.000000126,,
1921,76.825608536,36.991146460,36.996912432,-600.000000127,,
1922,76.865621874,36.993422065,36.997012034,-600.000000126,,
1923,76.905635212,36.990399959,36.997711878,-600.000000128,,
1924,76.945648550,36.995280406,36.996685320,-600.000000129,,
1925,76.985661887,36.992080275,36.997658693,-600.000000129,,
1926,77.025675225,36.991492165,36.997495249,-600.000000127,,
1927,77.065688563,36.994094435,36.997575290,-600.000000128,,
1928,77.105701901,36.992304359,36.998422359,-600.000000130,,
1929,77.145715238,36.990183136,36.999083836,-600.000000133,,
1930,77.185728576,36.992403224,36.997531962,-600.000000134,,
1931,77.225741914,36.993655477,36.996689441,-600.000000133,,
1932,77.265755252,36.994053919,36.998733759,-600.000000133,,
1933,77.305768590,36.992017800,36.997747784,-600.000000132,,
1934,77.345781927,36.991055871,36.998472721,-600.000000131,,
1935,77.385795265,36.993684685,36.996585418,-600.000000131,,
1936,77.425808603,36.991842478,36.997065351,-600.000000131,,
1937,77.465821941,36.992412624,36.996433796,-600.000000129,,
1938,77.505835278,36.992843591,36.996742347,-600.000000130,,
1939,77.545848616,36.990945533,36.997862974,-600.000000132,,
1940,77.585861954,36.992176711,36.996900986,-600.000000133,,
1941,77.625875292,36.992154433,36.995812612,-600.000000132,,
1942,77.665888630,36.991285944,36.998097357,-600.000000127,,
1943,77.705901967,36.992249969,36.996959324,-600.000000123,,
1944,77.745915305,36.993053958,36.997591677,-600.000000120,,
1945,77.785928643,36.993030192,36.996272040,-600.000000119,,
1946,77.825941981,36.994144625,36.997886157,-600.000000120,,
1947,77.865955318,36.991985988,36.997918414,-600.000000118,,
1948,77.905968656,36.992952821,36.997888406,-600.000000117,,
1949,77.945981994,36.991695220,36.997314396,-600.000000117,,
1950,77.985995332,36.992296374,36.996556373,-600.000000120,,
1951,78.026008670,36.993937310,36.997302077,-600.000000120,,
1952,78.066022007,36.993527756,36.996114832,-600.000000122,,
1953,78.106035345,36.994204985,36.995267314,-600.000000123,,
1954,78.146048683,36.994228878,36.997032867,-600.000000122,,
1955,78.186062021,36.993565092,36.994269583,-600.000000122,,
1956,78.226075358,36.993031425,36.995305346,-600.000000122,,
1957,78.266088696,36.992852478,36.996092570,-600.000000126,,
1958,78.306102034,36.992903035,36.998015110,-600.000000128,,
1959,78.346115372,36.991042687,36.999220741,-600.000000128,,
1960,78.386128710,36.993407631,36.998301430,-600.000000127,,
1961,78.426142047,36.994066122,36.997318808,-600.000000129,,
1962,78.466155385,36.992881104,36.998161850,-600.000000126,,
1963,78.506168723,36.991451920,36.996584473,-600.000000126,,
1964,78.546182061,36.992922390,36.996430879,-600.000000125,,
1965,78.586195398,36.992999411,36.995848818,-600.000000123,,
1966,78.626208736,36.993126653,36.997568337,-600.000000126,,
1967,78.666222074,36.992555372,36.997261918,-600.000000127,,
1968,78.706235412,36.994677984,36.997247145,-600.000000126,,
1969,78.746248750,36.992078319,36.996690295,-600.000000129,,
1970,78.786262087,36.993710284,36.998193596,-600.000000129,,
1971,78.826275425,36.993223871,36.995044262,-600.000000127,,
1972,78.866288763,36.993475693,36.998483823,-600.000000129,,
1973,78.906302101,36.993458379,36.997261851,-600.000000130,,
1974,78.946315438,36.992718626,36.997024734,-600.000000128,,
1975,78.986328776,36.992388913,36.997346037,-600.000000126,,
1976,79.026342114,36.992655445,36.996526159,-600.000000127,,
1977,79.066355452,36.993642801,36.996441438,-600.000000128,,
1978,79.106368790,36.992674088,36.997231438,-600.000000128,,
1979,79.146382127,36.992454152,36.996962597,-600.000000129,,
1980,79.186395465,36.994795124,36.994174995,-600.000000129,,
1981,79.226408803,36.994432744,36.995893072,-600.000000127,,
1982,79.266422141,36.995218186,36.996726876,-600.000000129,,
