,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
129,5.120682758,37.001149968,37.000204924,37.000291432,37.000274421,37.000825659,37.000374227,0.000000000,,
130,5.160688092,36.999901891,37.000329240,37.000883280,37.000683504,36.999869173,36.999769642,0.000000000,,
131,5.200693426,37.000522316,37.000301380,37.000747537,36.998947296,37.001206746,37.000047117,0.000000000,,
132,5.240698760,37.000915637,36.998580975,37.000877659,37.000032227,37.000457471,37.000297638,0.000000000,,
133,5.280704094,36.999878783,36.999004622,36.999636546,36.999196065,37.000199198,37.001854660,0.000000000,,
134,5.320709428,36.999558268,36.999914150,36.999985761,36.997925916,36.999280132,37.001126495,0.000000000,,
135,5.360714762,37.001046284,36.998953365,37.000640850,37.000492278,36.999565385,36.999039865,0.000000000,,
136,5.400720096,36.999850054,37.001891866,36.998381304,37.000078764,36.999714865,36.999791026,0.000000000,,
137,5.440725430,36.999108740,37.000546137,37.000204288,36.999538479,37.000667093,37.002622291,0.000000000,,
138,5.480730764,37.001387574,36.999607254,36.999693727,37.002226500,37.000934172,36.999271885,0.000000000,,
139,5.520736098,36.997580404,37.001538602,37.000736248,37.000845452,37.001389194,36.999957032,0.000000000,,
140,5.560741432,36.997320237,37.000648825,37.003154505,36.999542635,36.998981645,36.998730950,0.000000000,,
141,5.600746766,37.000298729,36.998862463,36.999602508,36.999902243,37.000066234,36.999755371,0.000000000,,
142,5.640752100,36.999873116,37.000990715,37.000379343,37.000304497,37.001386076,37.001365955,0.000000000,,
143,5.680757434,36.999930498,37.000014097,37.000000353,37.000012580,37.000498839,37.000493900,0.000000000,,
144,5.720762768,36.998696073,36.999538028,37.000241792,37.001746078,37.000214392,37.000260110,0.000000000,,
145,5.760768102,36.999037343,36.999423082,36.999522511,36.999146483,37.001134238,37.001141538,0.000000000,,
146,5.800773436,36.998120983,37.001166503,36.999965202,37.001345599,36.998380771,37.000437474,0.000000000,,
147,5.840778771,37.000042862,37.001148144,36.998769675,37.000838617,37.001362308,36.998946784,0.000000000,,
148,5.880784105,37.000048936,37.001095228,37.001495245,36.998177887,36.998735892,36.999499011,0.000000000,,
149,5.920789439,36.999974448,36.998996025,37.000540716,37.000570265,36.999502581,37.000744051,0.000000000,,
150,5.960794773,37.000088734,37.001261909,36.999248504,36.999028389,36.999975912,36.999528278,0.000000000,,
151,6.000800107,36.999036825,37.000516028,37.001448621,37.000727290,37.000447523,37.001349207,0.000000000,,
152,6.040805441,36.998857502,36.999167133,36.999095248,37.001152473,37.002346903,36.999431589,0.000000000,,
153,6.080810775,36.999335649,36.999913936,36.999596131,36.999962549,36.998775035,36.999256591,0.000000000,,
154,6.120816109,37.001346027,37.000181127,36.998610394,37.001143496,37.000337584,37.001698922,0.000000000,,
155,6.160821443,36.998865614,37.000855227,37.002110434,36.998800709,37.000078234,37.000286503,0.000000000,,
156,6.200826777,36.999938154,36.999125633,37.001076551,37.001994324,36.998856385,36.999537467,0.000000000,,
157,6.240832111,36.999779515,37.000696593,36.999153241,36.999276149,36.999467453,36.999151365,0.000000000,,
158,6.280837445,36.999385891,37.000318840,37.001288264,36.999054126,37.001983773,37.000767049,0.000000000,,
159,6.320842779,36.999536118,36.999584085,36.999248571,37.000602008,37.001179734,37.002165543,0.000000000,,
160,6.360848113,36.998532017,37.000847604,37.001108274,37.000425760,37.000977883,36.999228047,0.000000000,,
161,6.400853447,36.999629267,36.998866208,36.999590108,36.999696370,37.000967951,37.000266473,0.000000000,,
162,6.440858781,37.000566831,36.999907697,36.998702640,36.999095785,37.001788189,37.000373737,0.000000000,,
163,6.480864115,37.001008065,37.001636794,37.000463384,36.998853326,36.999658916,36.998806535,0.000000000,,
164,6.520869449,36.999915112,36.998722431,36.999263968,36.998194764,36.997883891,36.998565781,0.000000000,,
165,6.560874783,37.000305225,36.998894438,37.000640570,37.000147483,36.999776553,36.998224023,0.000000000,,
166,6.600880117,37.000904146,37.000099018,37.000437270,36.999610921,36.997779931,37.000074494,0.000000000,,
167,6.640885451,37.001013346,36.999300839,37.000437122,36.999943593,36.999161954,37.000492864,0.000000000,,
168,6.680890785,37.000703922,37.000520780,36.999268008,37.000652579,36.999039510,37.000604006,0.000000000,,
169,6.720896119,37.001561155,36.998261603,36.998683953,36.999775977,37.001367824,37.000068168,0.000000000,,
170,6.760901454,36.998311712,36.998782595,37.000389208,36.999880192,37.000192375,37.000210230,0.000000000,,
171,6.800906788,36.999417592,37.000289647,37.000508748,37.000079159,36.999781714,36.997357752,0.000000000,,
172,6.840912122,36.999660631,36.999918948,36.998898671,37.000621603,36.998803513,36.998881525,0.000000000,,
173,6.880917456,36.999768928,37.000730808,37.000545303,36.998711720,37.001401968,36.999817094,0.000000000,,
174,6.920922790,36.999913626,37.001705281,37.000151107,37.001968298,36.998306979,36.999340410,0.000000000,,
175,6.960928124,36.999721240,37.002112117,36.998849716,37.000202274,37.000238097,37.000257446,0.000000000,,
176,7.000933458,36.999612915,37.000576842,36.999213041,36.997556160,36.999390750,37.000072754,0.000000000,,
177,7.040938792,37.001726891,37.000144498,36.998009001,36.999555706,36.999896383,37.000584950,0.000000000,,
178,7.080944126,36.999929520,36.999744871,37.001254508,36.999569911,37.000284903,36.999345838,0.000000000,,
179,7.120949460,36.998950384,37.000096773,37.000505525,37.000853231,36.998846573,37.000589889,0.000000000,,
180,7.160954794,36.999607269,36.999454724,36.999606353,36.998786741,37.000358088,37.000870016,0.000000000,,
181,7.200960128,37.001399484,36.999394128,37.001076779,37.001491627,36.998333988,37.001587325,0.000000000,,
182,7.240965462,37.000671003,37.000129791,37.001863245,37.000194454,37.000284965,36.999118915,0.000000000,,
183,7.280970796,37.000153367,36.999833371,37.001452397,36.999516567,36.998908183,36.998096698,0.000000000,,
184,7.320976130,36.999523963,36.998724745,37.000453109,36.999697167,37.003084705,37.000538938,0.000000000,,
185,7.360981464,37.001937170,36.999898540,37.001202748,37.002360958,36.999857243,37.000472641,0.000000000,,
186,7.400986798,36.998344823,36.999800854,36.999139246,36.999280458,36.999131715,37.000120721,0.000000000,,
187,7.440992132,36.998745817,36.998235533,37.001188299,36.998641637,36.999884409,37.000245371,0.000000000,,
188,7.480997466,36.999443756,36.999993620,37.000930042,37.002473813,36.999492103,36.997793357,0.000000000,,
189,7.521002800,37.000016192,37.001244143,36.999499903,36.998857206,37.000320732,36.999727384,0.000000000,,
190,7.561008134,37.001378666,36.999946306,37.000644651,37.001153165,37.000639967,37.000588390,0.000000000,,
191,7.601013468,36.999363800,37.000251293,37.001027392,36.998436042,37.000009486,36.998402263,0.000000000,,
192,7.641018803,36.999345674,37.000157442,37.000042527,36.999093737,37.001243431,36.999065635,0.000000000,,
193,7.681024137,36.999327554,37.000212577,36.999710915,36.999415988,37.001090926,36.998973170,0.000000000,,
194,7.721029471,36.998812486,37.002090033,36.998294130,37.000440888,36.998973224,37.001229023,0.000000000,,
195,7.761034805,37.001322914,36.999393741,37.000951043,37.000883119,37.001112102,37.000062556,0.000000000,,
196,7.801040139,36.999345975,37.000993159,37.000349085,36.999276029,36.999713335,37.000555902,0.000000000,,
197,7.841045473,36.999798027,36.998412600,37.000402466,37.000785597,36.999885044,36.999596947,0.000000000,,
198,7.881050807,36.999258420,36.999246073,37.000824551,36.999461004,37.001149824,36.999819589,0.000000000,,
199,7.921056141,37.001732427,37.000500805,37.000212973,36.999328490,36.998796375,36.998666569,0.000000000,,
200,7.961061475,36.999518809,36.998644523,37.000348259,37.001627199,36.999538586,37.000116548,0.000000000,,
201,8.001066809,36.998838273,37.000833907,37.000050568,37.000253527,37.000782136,36.996999311,0.000000000,,
202,8.041072143,36.999893386,36.999105543,37.001256080,37.000509186,36.998502883,36.999623144,0.000000000,,
203,8.081077477,37.000150626,37.000099925,36.999505868,36.999932241,36.999811753,37.000736991,0.000000000,,
204,8.121082811,36.997770770,37.001739002,37.000764729,36.999331528,37.000245711,37.000755798,0.000000000,,
205,8.161088145,36.998487620,36.998655616,36.999327753,36.999978588,36.999938511,36.998512566,0.000000000,,
206,8.201093479,36.999547353,37.000389748,36.998967824,36.999091953,36.998953797,36.998543838,0.000000000,,
207,8.241098813,36.999939850,37.000332233,37.000820433,36.998649857,37.001610311,36.997872115,0.000000000,,
208,8.281104147,37.000988687,37.000601955,36.999671830,37.000579951,36.999960525,37.001199479,0.000000000,,
